"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008360","GO:0008360","regulation of cell shape","22/2508","142/28891",0.0055248113138869,0.027258107062077,0.0183790937868946,"218952/56212/71409/13822/18845/17909/71972/212073/14083/245880/22388/14457/19684/12928/20349/243743/74337/12810/224014/50768/13829/23828",22
"GO:0000027","GO:0000027","ribosomal large subunit assembly","7/2508","26/28891",0.00553341401711595,0.027258107062077,0.0183790937868946,"72831/68077/67239/100019/67671/235036/110109",7
"GO:0006221","GO:0006221","pyrimidine nucleotide biosynthetic process","7/2508","26/28891",0.00553341401711595,0.027258107062077,0.0183790937868946,"79059/18103/22247/218756/66588/20425/80914",7
"GO:0009110","GO:0009110","vitamin biosynthetic process","7/2508","26/28891",0.00553341401711595,0.027258107062077,0.0183790937868946,"14873/58810/20583/18033/14581/54391/244209",7
"GO:0010165","GO:0010165","response to X-ray","7/2508","26/28891",0.00553341401711595,0.027258107062077,0.0183790937868946,"22059/20377/17685/14725/71175/319955/12190",7
"GO:0014048","GO:0014048","regulation of glutamate secretion","7/2508","26/28891",0.00553341401711595,0.027258107062077,0.0183790937868946,"67760/94245/14815/12424/54393/20910/18168",7
"GO:0032288","GO:0032288","myelin assembly","7/2508","26/28891",0.00553341401711595,0.027258107062077,0.0183790937868946,"56217/24088/75786/192119/14733/14712/252875",7
"GO:0032331","GO:0032331","negative regulation of chondrocyte differentiation","7/2508","26/28891",0.00553341401711595,0.027258107062077,0.0183790937868946,"108153/12387/12020/76566/20583/19247/73121",7
"GO:0039529","GO:0039529","RIG-I signaling pathway","7/2508","26/28891",0.00553341401711595,0.027258107062077,0.0183790937868946,"14479/68077/80912/270151/67070/80913/217365",7
"GO:0045736","GO:0045736","negative regulation of cyclin-dependent protein serine/threonine kinase activity","7/2508","26/28891",0.00553341401711595,0.027258107062077,0.0183790937868946,"16798/18817/69754/12580/18519/50523/15242",7
"GO:0034101","GO:0034101","erythrocyte homeostasis","25/2508","168/28891",0.00553527345498267,0.027258107062077,0.0183790937868946,"20185/20851/11479/13423/19014/18174/104416/14151/11983/12571/98366/107371/12633/56199/233904/208638/19645/237339/230257/50875/20088/16909/21349/238247/13829",25
"GO:0006903","GO:0006903","vesicle targeting","12/2508","61/28891",0.00562274478903525,0.0276444097733788,0.0186395628556005,"76707/216131/217449/59045/76499/105504/19164/107371/66251/70591/240756/332110",12
"GO:0035924","GO:0035924","cellular response to vascular endothelial growth factor stimulus","12/2508","61/28891",0.00562274478903525,0.0276444097733788,0.0186395628556005,"18654/69601/17300/18595/14388/320924/15370/54485/101540/22340/18707/14254",12
"GO:0010594","GO:0010594","regulation of endothelial cell migration","26/2508","177/28891",0.00562803903542296,0.0276482495036095,0.0186421518380954,"238328/22122/69601/68992/70097/18803/14645/192119/320924/17260/108655/19130/11684/18704/20583/79221/54485/11491/56218/93759/69216/101540/14234/17295/58233/18707",26
"GO:0006309","GO:0006309","apoptotic DNA fragmentation","6/2508","20/28891",0.00567368670379888,0.0276507595445282,0.0186438442622006,"13423/192119/66454/245944/13347/26927",6
"GO:0009886","GO:0009886","post-embryonic animal morphogenesis","6/2508","20/28891",0.00567368670379888,0.0276507595445282,0.0186438442622006,"22295/13508/14683/245944/14254/18089",6
"GO:0030050","GO:0030050","vesicle transport along actin filament","6/2508","20/28891",0.00567368670379888,0.0276507595445282,0.0186438442622006,"66196/214459/245049/17918/338367/60595",6
"GO:0032011","GO:0032011","ARF protein signal transduction","6/2508","20/28891",0.00567368670379888,0.0276507595445282,0.0186438442622006,"234353/228998/232227/99371/215632/26431",6
"GO:0032012","GO:0032012","regulation of ARF protein signal transduction","6/2508","20/28891",0.00567368670379888,0.0276507595445282,0.0186438442622006,"234353/228998/232227/99371/215632/26431",6
"GO:0033962","GO:0033962","P-body assembly","6/2508","20/28891",0.00567368670379888,0.0276507595445282,0.0186438442622006,"67070/104625/13209/231464/72587/74203",6
"GO:0035720","GO:0035720","intraciliary anterograde transport","6/2508","20/28891",0.00567368670379888,0.0276507595445282,0.0186438442622006,"72938/76779/245866/56542/74019/12589",6
"GO:0048148","GO:0048148","behavioral response to cocaine","6/2508","20/28891",0.00567368670379888,0.0276507595445282,0.0186438442622006,"11545/12064/26557/110147/12914/11548",6
"GO:0071514","GO:0071514","genomic imprinting","6/2508","20/28891",0.00567368670379888,0.0276507595445282,0.0186438442622006,"214572/17263/13435/104103/14683/76073",6
"GO:2000758","GO:2000758","positive regulation of peptidyl-lysine acetylation","6/2508","20/28891",0.00567368670379888,0.0276507595445282,0.0186438442622006,"319974/11820/110052/105787/239667/319955",6
"GO:0071482","GO:0071482","cellular response to light stimulus","19/2508","117/28891",0.0057134535683624,0.0278224296977647,0.0187595948475057,"20869/109685/11545/109275/67967/72584/15587/22059/67738/19893/20877/20147/26415/107986/93759/72162/12914/14697/56438",19
"GO:0031109","GO:0031109","microtubule polymerization or depolymerization","21/2508","134/28891",0.00578419331540849,0.0281445339556731,0.0189767773668851,"69697/26419/76707/75786/230101/76499/16765/219114/20595/75991/27050/17762/103768/18479/22153/54126/83679/17295/270058/100986/246103",21
"GO:0008643","GO:0008643","carbohydrate transport","24/2508","160/28891",0.00585830704660853,0.0284825309266062,0.0192046757317392,"13867/109880/20527/109905/224674/11421/16337/50721/17258/353169/74011/73822/102502/20511/20411/23921/18260/68465/21752/24051/229782/19247/170441/17295",24
"GO:0010660","GO:0010660","regulation of muscle cell apoptotic process","18/2508","109/28891",0.00588591494250487,0.0285940641853964,0.019279878320789,"20539/26419/22059/16880/192119/11684/68949/93759/12633/11739/16974/18537/17938/14465/75734/12176/14463/19317",18
"GO:0042440","GO:0042440","pigment metabolic process","13/2508","69/28891",0.00591794151652944,0.0286587428697703,0.0193234886714055,"50518/12560/18174/14151/266690/17918/11983/73822/12705/56199/320129/21385/15369",13
"GO:0048524","GO:0048524","positive regulation of viral process","13/2508","69/28891",0.00591794151652944,0.0286587428697703,0.0193234886714055,"20815/109333/67738/268373/73158/26424/18550/18643/22088/20817/110532/26401/67231",13
"GO:0051932","GO:0051932","synaptic transmission, GABAergic","13/2508","69/28891",0.00591794151652944,0.0286587428697703,0.0193234886714055,"12064/224860/14397/15114/12349/14402/12725/54393/18479/20910/245944/14805/18168",13
"GO:1901184","GO:1901184","regulation of ERBB signaling pathway","13/2508","69/28891",0.00591794151652944,0.0286587428697703,0.0193234886714055,"69601/69178/15114/227333/192192/19164/22088/229007/28084/56044/19268/21418/232431",13
"GO:0010718","GO:0010718","positive regulation of epithelial to mesenchymal transition","11/2508","54/28891",0.00598847126635543,0.0289545185301447,0.0195229188295424,"218952/17300/80288/12387/384009/17126/15182/14083/21416/76905/22160",11
"GO:0031018","GO:0031018","endocrine pancreas development","11/2508","54/28891",0.00598847126635543,0.0289545185301447,0.0195229188295424,"19726/381853/214597/12571/14561/18012/14465/627049/18096/18088/15285",11
"GO:0007229","GO:0007229","integrin-mediated signaling pathway","17/2508","101/28891",0.00602299340869703,0.0290526437965968,0.0195890809247635,"218952/12540/18552/108911/16412/12385/16410/16419/16402/14083/22793/104099/16401/16403/19247/16399/170441",17
"GO:0035914","GO:0035914","skeletal muscle cell differentiation","17/2508","101/28891",0.00602299340869703,0.0290526437965968,0.0195890809247635,"12227/14281/20666/80288/232174/17260/14733/12023/242620/15370/79221/14236/56198/16656/19645/20471/14463",17
"GO:0050772","GO:0050772","positive regulation of axonogenesis","17/2508","101/28891",0.00602299340869703,0.0290526437965968,0.0195890809247635,"11426/16971/18208/20869/109880/12064/18845/13508/65086/17762/52822/13640/20616/18479/243743/14025/22415",17
"GO:0007018","GO:0007018","microtubule-based movement","55/2508","449/28891",0.00603377729279504,0.0290817621523701,0.0196087143127481,"81907/69697/20869/12540/246317/327951/67749/16553/242584/19726/16559/19893/103583/12217/234663/71820/76411/72938/269209/252967/381269/15114/17918/18762/94245/18457/11820/29819/93670/76779/245866/230917/56542/271564/237222/17762/232946/13518/11441/12794/69329/19348/67166/19290/22335/240641/75050/16554/13426/380614/74052/17295/74019/18011/12589",55
"GO:0006900","GO:0006900","vesicle budding from membrane","14/2508","77/28891",0.00608062400054172,0.029261510312112,0.0197299115873202,"69608/214459/216131/217449/360013/27054/338366/66629/20616/66251/240756/332110/240667/67231",14
"GO:1902017","GO:1902017","regulation of cilium assembly","14/2508","77/28891",0.00608062400054172,0.029261510312112,0.0197299115873202,"53869/225523/18286/53860/15114/381644/70314/67046/622408/380614/74694/59002/332110/231225",14
"GO:0032273","GO:0032273","positive regulation of protein polymerization","16/2508","93/28891",0.00611210933366142,0.0293899386012636,0.0198165058458956,"26419/75786/78757/75991/14026/27050/11845/17762/18643/18479/83679/17295/26401/66616/100986/207495",16
"GO:0055021","GO:0055021","regulation of cardiac muscle tissue growth","15/2508","85/28891",0.00613768254043281,0.0294897594060325,0.0198838111774269,"12166/17260/108655/15182/14815/13052/53817/93759/11739/14465/12534/18479/21385/22062/14463",15
"GO:0006346","GO:0006346","DNA methylation-dependent heterochromatin formation","8/2508","33/28891",0.00616006858717539,0.0295047538428745,0.0198939213498014,"13435/52463/237339/15201/17191/13436/67246/223828",8
"GO:0032212","GO:0032212","positive regulation of telomere maintenance via telomerase","8/2508","33/28891",0.00616006858717539,0.0295047538428745,0.0198939213498014,"497652/20877/12461/12387/17165/18761/12464/332110",8
"GO:0060669","GO:0060669","embryonic placenta morphogenesis","8/2508","33/28891",0.00616006858717539,0.0295047538428745,0.0198939213498014,"243905/20733/17979/22422/235626/16401/72780/252973",8
"GO:0061037","GO:0061037","negative regulation of cartilage development","8/2508","33/28891",0.00616006858717539,0.0295047538428745,0.0198939213498014,"108153/12387/12020/20378/76566/20583/19247/73121",8
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","36/2508","269/28891",0.00620086906686412,0.0296538047647226,0.0199944206568674,"71268/24088/17979/12064/66597/11924/107607/268373/57265/225849/16978/269209/66743/26443/18762/11820/12387/15182/27050/18012/18755/67525/12633/16974/101540/16973/19720/12914/18013/22033/16150/18761/11757/226169/22772/234779",36
"GO:1901293","GO:1901293","nucleoside phosphate biosynthetic process","36/2508","269/28891",0.00620086906686412,0.0296538047647226,0.0199944206568674,"11545/23972/595136/66114/11949/79059/18597/19139/110639/18103/230103/73132/78830/22247/66218/13178/66052/27425/68198/218756/216805/66588/216739/50799/20425/108147/230075/80914/229363/66454/18126/18604/69698/54391/353172/14919",36
"GO:0003382","GO:0003382","epithelial cell morphogenesis","10/2508","47/28891",0.00625548339064605,0.0298683485978938,0.0201390793164828,"20733/16840/286940/75695/15901/226352/252973/17295/26401/29876",10
"GO:0009262","GO:0009262","deoxyribonucleotide metabolic process","10/2508","47/28891",0.00625548339064605,0.0298683485978938,0.0201390793164828,"381101/79059/18103/107569/13178/66588/76952/20425/103850/57813",10
"GO:0043500","GO:0043500","muscle adaptation","21/2508","135/28891",0.00630341179512489,0.0300737544057127,0.02027757655687,"11640/106393/11545/230857/17258/216874/17260/108655/14815/53817/14083/93759/21393/12633/11739/14465/18479/242202/14463/67092/11474",21
"GO:1903305","GO:1903305","regulation of regulated secretory pathway","24/2508","161/28891",0.00633231531032597,0.0301518207031163,0.020330213660331,"109685/109880/13542/20907/109905/242662/22318/16500/56807/94245/18752/11891/109934/20910/54524/110279/15227/12286/26431/239556/60510/109648/12298/69150",24
"GO:0007095","GO:0007095","mitotic G2 DNA damage checkpoint signaling","9/2508","40/28891",0.00634930602465231,0.0301518207031163,0.020330213660331,"18817/68077/54601/79263/269582/12534/235559/27354/70681",9
"GO:0035850","GO:0035850","epithelial cell differentiation involved in kidney development","9/2508","40/28891",0.00634930602465231,0.0301518207031163,0.020330213660331,"22412/14573/18129/17260/70350/12387/12705/20472/14234",9
"GO:0043001","GO:0043001","Golgi to plasma membrane protein transport","9/2508","40/28891",0.00634930602465231,0.0301518207031163,0.020330213660331,"11426/16553/22318/53330/18777/20742/66629/53620/71648",9
"GO:0070570","GO:0070570","regulation of neuron projection regeneration","9/2508","40/28891",0.00634930602465231,0.0301518207031163,0.020330213660331,"16971/109880/237847/244058/65079/11491/80913/223255/19268",9
"GO:0086065","GO:0086065","cell communication involved in cardiac conduction","9/2508","40/28891",0.00634930602465231,0.0301518207031163,0.020330213660331,"68667/12293/20191/14615/13052/170762/12288/238871/13506",9
"GO:0001755","GO:0001755","neural crest cell migration","12/2508","62/28891",0.00643362357021792,0.0305049365256617,0.0205683060856568,"20357/12540/18741/14573/108151/14472/20360/17311/20348/20349/11749/22160",12
"GO:0016573","GO:0016573","histone acetylation","12/2508","62/28891",0.00643362357021792,0.0305049365256617,0.0205683060856568,"319974/17692/18519/11820/110052/208146/228714/228829/66233/12914/70088/319955",12
"GO:0060348","GO:0060348","bone development","33/2508","242/28891",0.00644396777103682,0.0305293800124391,0.02058478738918,"242291/23972/18741/13395/17300/22059/108153/238377/107587/232174/52076/18590/17701/230103/18129/17260/108655/105722/64406/100499514/216892/14683/76566/16974/16973/73121/11749/22160/237928/21418/11474/382089/16948",33
"GO:0045765","GO:0045765","regulation of angiogenesis","40/2508","307/28891",0.00644874595757365,0.0305293800124391,0.02058478738918,"18654/238328/16840/69601/17300/69219/209743/16412/70097/50721/18803/14645/54601/14388/320924/17872/12387/16402/18176/15901/216805/93759/101540/21752/14465/14234/226841/20349/230775/76905/22340/21872/242705/15245/15242/14463/18707/14254/11689/12394",40
"GO:0010595","GO:0010595","positive regulation of endothelial cell migration","18/2508","110/28891",0.00648050557816152,0.0306087719135061,0.0206383182962349,"22122/68992/70097/18803/192119/320924/108655/19130/11684/18704/20583/79221/11491/93759/101540/14234/17295/18707",18
"GO:0072163","GO:0072163","mesonephric epithelium development","18/2508","110/28891",0.00648050557816152,0.0306087719135061,0.0206383182962349,"18654/22412/17300/12064/14573/20377/12387/14561/17126/15478/381157/22420/20472/14234/20471/21853/20464/15229",18
"GO:0072164","GO:0072164","mesonephric tubule development","18/2508","110/28891",0.00648050557816152,0.0306087719135061,0.0206383182962349,"18654/22412/17300/12064/14573/20377/12387/14561/17126/15478/381157/22420/20472/14234/20471/21853/20464/15229",18
