"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050688","GO:0050688","regulation of defense response to virus","37/6846","102/28891",0.00288494718579787,0.00752039012575029,0.00322520920385223,"18521/56496/18854/13211/56213/70796/72179/20834/15519/214763/20846/12913/27103/12493/80795/80985/20466/244548/230738/22230/19043/21929/21357/19280/224647/68350/223752/67664/14063/56085/59079/28185/80287/170742/15481/16396/78781",37
"GO:0006906","GO:0006906","vesicle fusion","44/6846","126/28891",0.00289703144222488,0.007548849549414,0.00323741436789316,"74732/17274/19349/20908/78610/12721/116838/13852/20698/22319/105513/26903/12890/270160/22317/68942/111173/116837/75608/20333/20980/67064/216238/68953/20614/100317/20909/71732/19376/21968/209018/20362/208092/19339/56041/116733/210789/94090/245886/58244/19332/20615/74741/73122",44
"GO:0044088","GO:0044088","regulation of vacuole organization","23/6846","56/28891",0.00292794763678211,0.00762326809254737,0.00326932964971201,"13641/64143/56717/78246/117150/76308/100855/13844/76983/67846/216742/20333/22241/52639/114128/54197/73205/54636/227738/98732/170625/94178/56208",23
"GO:0072132","GO:0072132","mesenchyme morphogenesis","23/6846","56/28891",0.00292794763678211,0.00762326809254737,0.00326932964971201,"18128/57246/22411/22418/17300/14179/20682/15213/17869/21812/233651/16842/18121/17127/19664/14464/21808/14182/17701/20613/21385/17702/17248",23
"GO:0050870","GO:0050870","positive regulation of T cell activation","86/6846","277/28891",0.00300575028446629,0.00782268879344204,0.00335485360115728,"12144/20227/83766/16196/11776/13482/22410/74015/207952/13846/17242/12399/13641/20850/22034/21943/18950/74256/20588/12042/14969/12721/16423/20586/20587/16453/54721/21803/15519/19055/12522/22042/20667/20677/26992/83797/78317/12520/21838/72049/68094/16008/80795/16842/74048/83945/56468/317757/66993/15510/19401/240354/15289/81601/192656/12394/328365/11534/14972/11987/63953/107527/14204/93760/67155/13848/243910/330817/13655/239985/110557/20963/11774/12053/17973/16362/14082/12151/13642/14462/320484/16852/14634/12400/234695/15205",86
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","83/6846","266/28891",0.0030163772580715,0.00784718973048757,0.00336536112089242,"16196/12402/13841/19699/12702/23892/56717/21937/19219/21936/13385/110524/51789/50754/20319/18205/16975/16194/56013/14184/21803/22339/14179/107566/211323/76303/101490/11804/21838/13543/16800/18595/21802/14573/109246/11538/216869/13649/18016/18606/19246/208650/11539/67916/56468/16878/17319/15975/192656/56716/19165/13829/15208/15587/14360/380705/108900/17975/12161/17096/18591/20963/13636/18753/24056/15200/16362/208092/121021/11551/13838/18186/18003/72065/12931/18590/231134/20354/22612/18754/13869/11839/15205",83
"GO:0016447","GO:0016447","somatic recombination of immunoglobulin gene segments","27/6846","69/28891",0.00304790856346651,0.00792284789298045,0.00339780802829195,"26909/22632/21803/107823/22042/225160/73747/50931/108138/71675/71890/17350/78412/22256/66362/15510/18861/14056/13870/319583/232811/27223/72544/12053/225888/55982/70238",27
"GO:0070231","GO:0070231","T cell apoptotic process","27/6846","69/28891",0.00304790856346651,0.00792284789298045,0.00339780802829195,"12144/16854/58208/18950/12042/228598/12370/16453/22418/101540/74775/22346/83945/20104/57432/170770/21808/12043/14605/243910/15251/13636/14082/12028/30954/19766/14634",27
"GO:0003254","GO:0003254","regulation of membrane depolarization","22/6846","53/28891",0.00305771532765903,0.00794195831792609,0.0034060037624751,"18053/18216/21388/20271/12291/93686/108058/56772/14718/14629/16542/76055/14167/12288/83814/51800/11735/330953/235281/14694/11666/83997",22
"GO:0043124","GO:0043124","negative regulation of canonical NF-kappaB signal transduction","22/6846","53/28891",0.00305771532765903,0.00794195831792609,0.0034060037624751,"22224/70312/69601/12370/26390/57783/19883/21353/20846/217166/71648/216869/18626/83945/230738/19043/21929/101613/243910/192195/21885/19766",22
"GO:0022900","GO:0022900","electron transport chain","41/6846","116/28891",0.00307654462207585,0.00798765798749228,0.00342560261206046,"18810/12064/68202/56857/68267/68375/12861/22273/57320/66218/13063/20512/66841/12868/66414/268697/17995/27369/215951/56428/93757/14004/226646/50776/12867/59016/100126824/75406/110826/18432/67680/12866/18984/66594/407785/67264/20463/12858/68197/66445/67273",41
"GO:0010165","GO:0010165","response to X-ray","13/6846","26/28891",0.00315180158675768,0.00815034223274268,0.00349537169535666,"12144/446101/14375/57434/20319/11920/108138/12444/71991/13870/319583/58801/14462",13
"GO:0032042","GO:0032042","mitochondrial DNA metabolic process","13/6846","26/28891",0.00315180158675768,0.00815034223274268,0.00349537169535666,"19819/216021/230784/20133/327762/18975/72170/76781/382985/50776/13804/83945/21975",13
"GO:0033233","GO:0033233","regulation of protein sumoylation","13/6846","26/28891",0.00315180158675768,0.00815034223274268,0.00349537169535666,"11624/229615/57320/12578/59004/208727/11863/19697/224619/15353/13653/68350/22196",13
"GO:0043576","GO:0043576","regulation of respiratory gaseous exchange","13/6846","26/28891",0.00315180158675768,0.00815034223274268,0.00349537169535666,"18216/225642/14843/243931/192167/14660/11539/269224/14810/17257/68039/18227/52856",13
"GO:0045822","GO:0045822","negative regulation of heart contraction","13/6846","26/28891",0.00315180158675768,0.00815034223274268,0.00349537169535666,"110355/238871/353155/11928/11550/18708/230738/11938/80297/14226/30948/21333/67795",13
"GO:0051204","GO:0051204","protein insertion into mitochondrial membrane","13/6846","26/28891",0.00315180158675768,0.00815034223274268,0.00349537169535666,"223696/56330/56462/15519/53333/56428/30055/231430/15525/170770/58801/28185/12028",13
"GO:0061615","GO:0061615","glycolytic process through fructose-6-phosphate","13/6846","26/28891",0.00315180158675768,0.00815034223274268,0.00349537169535666,"18641/13807/18655/11674/19052/18747/56421/17425/74246/14433/14430/14751/13806",13
"GO:1902993","GO:1902993","positive regulation of amyloid precursor protein catabolic process","13/6846","26/28891",0.00315180158675768,0.00815034223274268,0.00349537169535666,"13638/11307/19697/12367/11816/239606/17096/212167/13636/20683/13838/19878/11305",13
"GO:1903975","GO:1903975","regulation of glial cell migration","13/6846","26/28891",0.00315180158675768,0.00815034223274268,0.00349537169535666,"21844/20312/66922/12929/51886/18438/22352/14810/269951/76893/16971/11932/18015",13
"GO:1904353","GO:1904353","regulation of telomere capping","13/6846","26/28891",0.00315180158675768,0.00815034223274268,0.00349537169535666,"22594/18005/11920/332110/108138/26400/18768/11991/13870/26413/21951/50505/69917",13
"GO:0007584","GO:0007584","response to nutrient","30/6846","79/28891",0.00316294838054666,0.00817589932965916,0.00350633216187774,"18810/14456/58805/78894/110948/22337/56717/11647/19659/18605/22289/113868/15376/20181/18712/18618/18604/72508/26569/101148/12581/21848/11564/211389/12579/235041/22278/235344/21428/13081",30
"GO:0010837","GO:0010837","regulation of keratinocyte proliferation","21/6846","50/28891",0.00317981554195381,0.00821621667589503,0.00352362273776284,"13345/17242/58208/67996/12361/22337/16568/21417/16601/18760/19206/73916/14183/22601/67694/20913/18018/22695/107586/13642/235505",21
"GO:0022904","GO:0022904","respiratory electron transport chain","38/6846","106/28891",0.00323299998610844,0.00835030335733398,0.00358112741396443,"18810/12064/68202/56857/68267/68375/12861/22273/57320/66218/13063/20512/12868/66414/268697/17995/27369/215951/56428/93757/14004/226646/50776/12867/100126824/75406/110826/18432/67680/12866/66594/407785/67264/20463/12858/68197/66445/67273",38
"GO:0000578","GO:0000578","embryonic axis specification","20/6846","47/28891",0.00329025987853324,0.00849480503356346,0.00364309868518234,"17130/17292/218850/12808/194908/56334/22418/22289/18014/15376/18553/19206/14296/18424/20460/72634/22421/27412/210510/67122",20
"GO:0036342","GO:0036342","post-anal tail morphogenesis","14/6846","29/28891",0.00333871365024434,0.0086061662617852,0.00369085727911263,"14365/13836/56334/20319/22418/106042/14184/233651/54612/12005/100503872/58250/105782/233826",14
"GO:0060008","GO:0060008","Sertoli cell differentiation","14/6846","29/28891",0.00333871365024434,0.0086061662617852,0.00369085727911263,"11614/22589/22417/224902/238247/20682/15488/20681/19401/26423/192176/56436/20675/14463",14
"GO:0060571","GO:0060571","morphogenesis of an epithelial fold","14/6846","29/28891",0.00333871365024434,0.0086061662617852,0.00369085727911263,"22414/238057/19227/22418/269593/234366/14183/13649/18121/15251/18119/107586/12631/14633",14
"GO:0060575","GO:0060575","intestinal epithelial cell differentiation","14/6846","29/28891",0.00333871365024434,0.0086061662617852,0.00369085727911263,"319801/387199/77929/81897/20682/12142/64010/723884/14465/22601/14464/15251/12396/14463",14
"GO:0006414","GO:0006414","translational elongation","35/6846","96/28891",0.00335103890818565,0.00862762504415485,0.00370006013444923,"68572/108077/22224/319278/214580/208922/13631/66244/56055/276770/78913/211006/76788/13628/69163/13629/227331/67160/70047/13627/70354/234734/56040/14904/65967/192170/77987/24015/66399/208691/14694/27058/66855/67186/56422",35
"GO:0032465","GO:0032465","regulation of cytokinesis","35/6846","96/28891",0.00335103890818565,0.00862762504415485,0.00370006013444923,"268451/381293/26934/57028/13489/233406/78610/12313/67903/213582/218294/242785/13605/226747/71819/102774/229776/232341/23988/225326/215445/12211/50850/74393/16319/16001/16569/101565/216963/52679/116733/12795/18754/211660/56208",35
"GO:0051384","GO:0051384","response to glucocorticoid","35/6846","96/28891",0.00335103890818565,0.00862762504415485,0.00370006013444923,"69726/17927/11647/12311/74551/21803/12371/225872/75547/12193/20181/13685/74747/16601/56637/14573/18708/72508/14284/19712/12583/15289/20606/83383/77128/18984/12043/11502/67731/22695/13684/243853/15566/26395/11839",35
"GO:0042273","GO:0042273","ribosomal large subunit biogenesis","29/6846","76/28891",0.00338280100512749,0.00870232888655875,0.0037320977702707,"18148/67920/66596/66164/194268/229937/76130/224619/68193/217011/67459/72284/57741/19988/66282/448850/11837/52202/52530/12181/20826/16418/67025/67223/59014/100503670/75593/70285/110954",29
"GO:0042220","GO:0042220","response to cocaine","19/6846","44/28891",0.003384089563923,0.00870232888655875,0.0037320977702707,"12064/108068/19049/13489/56717/13488/20512/13385/12921/15184/12568/17967/12918/18125/17257/12801/26556/54377/18667",19
"GO:2000008","GO:2000008","regulation of protein localization to cell surface","19/6846","44/28891",0.003384089563923,0.00870232888655875,0.0037320977702707,"20908/56079/30931/13844/269473/107338/19326/15387/12503/83814/235406/20909/17754/216439/52055/230514/13869/11305/17846",19
"GO:0031641","GO:0031641","regulation of myelination","25/6846","63/28891",0.00342803275600303,0.00880832880513885,0.0037775571024723,"18053/13383/381293/230822/13666/56717/19411/77116/20181/72948/15387/13032/13654/19401/103743/387216/22687/15208/100609/218772/12558/14912/93742/20665/230598",25
"GO:1903078","GO:1903078","positive regulation of protein localization to plasma membrane","25/6846","63/28891",0.00342803275600303,0.00880832880513885,0.0037775571024723,"16514/16854/13383/18189/13836/20908/13844/13837/13649/74053/235574/22350/74117/67830/20411/56294/20909/53328/238276/14694/13483/279561/230972/16971/17846",25
"GO:0034063","GO:0034063","stress granule assembly","15/6846","32/28891",0.00344942361716986,0.0088492350527712,0.00379510023576098,"22224/229096/20239/27041/233871/13665/12696/23881/108079/73205/14786/226562/13205/23994/74383",15
"GO:0055022","GO:0055022","negative regulation of cardiac muscle tissue growth","15/6846","32/28891",0.00344942361716986,0.0088492350527712,0.00379510023576098,"19094/74116/14381/21388/22632/16526/16468/18121/64010/17684/19735/11789/67655/28185/232334",15
"GO:0061117","GO:0061117","negative regulation of heart growth","15/6846","32/28891",0.00344942361716986,0.0088492350527712,0.00379510023576098,"19094/74116/14381/21388/22632/16526/16468/18121/64010/17684/19735/11789/67655/28185/232334",15
"GO:0071354","GO:0071354","cellular response to interleukin-6","15/6846","32/28891",0.00344942361716986,0.0088492350527712,0.00379510023576098,"22083/16194/19697/224619/16451/12496/20848/14158/22601/18673/14581/17863/19281/19766/12631",15
"GO:0006284","GO:0006284","base-excision repair","18/6846","41/28891",0.00345518817773889,0.00885699980585206,0.00379843024293924,"59026/71726/327762/15364/22594/22427/11546/11792/18207/22256/22590/19891/15289/268395/18971/21665/319604/18294",18
"GO:0045601","GO:0045601","regulation of endothelial cell differentiation","18/6846","41/28891",0.00345518817773889,0.00885699980585206,0.00379843024293924,"18128/21937/21417/71093/381823/22339/12226/12562/21812/22346/219181/22330/12161/13610/60611/66515/19878/16449",18
"GO:0032370","GO:0032370","positive regulation of lipid transport","37/6846","103/28891",0.00349033850977554,0.00893420749407273,0.0038315416829701,"18216/21943/18442/18830/320560/14077/11307/100017/108138/19206/53322/27410/11816/11303/14081/69981/99296/18429/17319/13167/12394/12918/26420/22260/53357/12161/19016/18095/18753/17863/21333/16971/67484/20280/14792/14427/17846",37
"GO:0001964","GO:0001964","startle response","17/6846","38/28891",0.00349608018177112,0.00893420749407273,0.0038315416829701,"14811/18189/13489/67772/18619/16510/208117/242443/56320/27386/68318/50873/14810/12386/17257/16485/23821",17
"GO:0019674","GO:0019674","NAD metabolic process","17/6846","38/28891",0.00349608018177112,0.00893420749407273,0.0038315416829701,"17436/17448/170718/18563/78914/17449/223646/14571/68352/269523/59027/74080/237868/15929/192185/78920/18293",17
"GO:0051125","GO:0051125","regulation of actin nucleation","17/6846","38/28891",0.00349608018177112,0.00893420749407273,0.0038315416829701,"227753/211556/11840/12721/29816/207278/99889/12386/223593/14260/63985/68732/107702/434204/18693/268747/234695",17
"GO:2000191","GO:2000191","regulation of fatty acid transport","17/6846","38/28891",0.00349608018177112,0.00893420749407273,0.0038315416829701,"18216/21943/18442/14077/107508/58887/14081/99296/18429/17319/26420/50790/53357/11957/20963/11652/384783",17
"GO:0003309","GO:0003309","type B pancreatic cell differentiation","16/6846","35/28891",0.00349773532959601,0.00893420749407273,0.0038315416829701,"18607/22418/11865/12753/18508/19744/17283/53626/22346/13388/14465/17341/319757/723900/12161/12558",16
"GO:0031112","GO:0031112","positive regulation of microtubule polymerization or depolymerization","16/6846","35/28891",0.00349773532959601,0.00893420749407273,0.0038315416829701,"15550/13191/328108/56327/13589/74187/101706/17257/63873/83679/13494/11789/214444/216963/14544/17755",16
"GO:0035116","GO:0035116","embryonic hindlimb morphogenesis","16/6846","35/28891",0.00349773532959601,0.00893420749407273,0.0038315416829701,"18128/11695/19411/20586/244585/320790/14179/18741/14683/22421/17701/218772/107587/14013/17702/56873",16
"GO:0045616","GO:0045616","regulation of keratinocyte differentiation","16/6846","35/28891",0.00349773532959601,0.00893420749407273,0.0038315416829701,"18128/252973/67996/22337/18612/17300/14056/101706/21808/195733/22695/54616/107586/19878/17702/235505",16
