chr,start,end,exo_signal,endo_signal,enrichment,genomic_region
chr5,131616397,131616748,0.1482984118317818,0.1353892569683039,0.1482984118317818,Auts2 (protein_coding)
chr1,36546910,36547290,0.14826192086821322,0.1002839390470764,0.14826192086821322,Ankrd39 (protein_coding)
chr6,41605163,41605844,0.1481600010721238,0.0490823687120833,0.1481600010721238,Ephb6 (protein_coding)
chr4,140515036,140515425,0.14815678636141,0.0,0.14815678636141,Arhgef10l (protein_coding)
chr14,52103655,52104409,0.148097867804581,0.2705303142218269,0.148097867804581,Hnrnpc (protein_coding)
chr17,6079433,6080058,0.14809233040813652,0.0598449767122765,0.14809233040813652,Serac1 (protein_coding)
chr11,94601622,94601864,0.14804202216885748,0.1713411486826609,0.14804202216885748,Acsf2 (protein_coding)
chr19,5088199,5088803,0.14802743772551008,0.1348909715993261,0.14802743772551008,Yif1a (protein_coding)
chr11,93098299,93100196,0.1479022865944398,0.0277422332107288,0.1479022865944398,Car10 (protein_coding)
chr13,55828355,55828762,0.1479022865944398,0.0234741409002089,0.1479022865944398,Pitx1 (protein_coding)
chr1,144004129,144004509,0.1478044681463351,0.1523464794645217,0.1478044681463351,Rgs2 (protein_coding)
chr12,55861029,55861241,0.1477427718870259,0.0,0.1477427718870259,Brms1l (protein_coding)
chr14,8172557,8173238,0.147713501719499,0.2020187709856483,0.147713501719499,Pdhb (protein_coding)
chr9,44343911,44344249,0.1476190815073965,0.0834334869904931,0.1476190815073965,Hmbs (protein_coding)
chr2,174472550,174473208,0.1476190485563231,0.1649202047642496,0.1476190485563231,Slmo2 (protein_coding)
chr2,151740827,151741394,0.1476006004154685,0.1095554158897871,0.1476006004154685,Psmf1 (protein_coding)
chr11,68399534,68400614,0.1475528661853007,0.1838287641695749,0.1475528661853007,Ntn1 (protein_coding)
chr5,73292633,73293197,0.147513958221865,0.1055203985336391,0.147513958221865,Ociad1 (protein_coding)
chr3,101450979,101451186,0.1475090704403323,0.0,0.1475090704403323,Igsf3 (protein_coding)
chr7,42505336,42505830,0.1474412678595152,0.0287825455788608,0.1474412678595152,Zfp141 (protein_coding)
chr8,91133433,91134222,0.1473391038987769,0.16791549626542818,0.1473391038987769,Aktip (protein_coding)
chr12,87199698,87200536,0.1472932612043943,0.11464659851071331,0.1472932612043943,Tmed8 (protein_coding)
chr17,85617968,85618636,0.1471579568338527,0.0754655146403397,0.1471579568338527,Six3os1 (processed_transcript)
chr6,113419217,113419451,0.1471539260726188,0.094199806978151,0.1471539260726188,Rpusd3 (protein_coding)
chr17,46680623,46681204,0.14713980274272148,0.0847293806559129,0.14713980274272148,Gm26904 (lincRNA)
chr8,104170508,104171263,0.1470671240758927,0.0,0.1470671240758927,Bean1 (protein_coding)
chr13,48870067,48870547,0.1470375764612018,0.092638424351127,0.1470375764612018,Phf2 (protein_coding)
chr6,113891266,113891562,0.1469374009762518,0.059105960109349,0.1469374009762518,Atp2b2 (protein_coding)
chr11,95830487,95831358,0.1469362330625975,0.0376448985997745,0.1469362330625975,Zfp652 (protein_coding)
chr16,11983763,11984990,0.1468933332683296,0.11812253533817979,0.1468933332683296,Shisa9 (protein_coding)
chr19,43440306,43441669,0.1468556666375781,0.0,0.1468556666375781,Cnnm1 (protein_coding)
chr11,70255144,70255347,0.1468537998520148,0.0334179457673072,0.1468537998520148,Alox12 (protein_coding)
chr17,28575497,28575772,0.14683745332315878,0.0,0.14683745332315878,Lhfpl5 (protein_coding)
chr10,79704238,79704674,0.14683140648277082,0.0510984371818905,0.14683140648277082,Bsg (protein_coding)
chr1,87475331,87475685,0.1468260355298936,0.0224071382007817,0.1468260355298936,3110079O15Rik (protein_coding)
chr4,126255351,126255559,0.1468154429777685,0.0,0.1468154429777685,Map7d1 (protein_coding)
chr11,59449869,59450691,0.1467812362250186,0.3529195165057696,0.1467812362250186,Snap47 (protein_coding)
chrX,139870931,139871778,0.146749834620091,0.0316500432280626,0.146749834620091,Morc4 (protein_coding)
chr11,24079023,24079963,0.1467468518194558,0.0,0.1467468518194558,Bcl11a (protein_coding)
chr2,60383073,60383381,0.1467400742143321,0.0,0.1467400742143321,Ly75 (protein_coding)
chr11,115708577,115708804,0.146735308943832,0.1085016202950837,0.146735308943832,Grb2 (protein_coding)
chr12,51593087,51594030,0.146682032039274,0.0909939777124942,0.146682032039274,Coch (protein_coding)
chr19,5306752,5307815,0.1466442970460044,0.34482957314841944,0.1466442970460044,Gal3st3 (protein_coding)
chr8,83714989,83715807,0.14658806356549212,0.1060998786711661,0.14658806356549212,Ddx39 (protein_coding)
chr17,27565423,27566003,0.14657465047896268,0.051606525422612,0.14657465047896268,AI413582 (protein_coding)
chr5,104046507,104047198,0.146568024760465,0.1879820439824067,0.146568024760465,Gm43545 (TEC)
chr11,22971974,22972993,0.146553309387892,0.1707066148494301,0.146553309387892,Gm28048 (protein_coding)
chr15,41447161,41447729,0.1465408120477075,0.0122226309110913,0.1465408120477075,Oxr1 (protein_coding)
chr16,20301978,20302472,0.1465327559061647,0.4389356657140915,0.1465327559061647,Parl (protein_coding)
chr4,48042872,48043491,0.1464592326485155,0.104484144086547,0.1464592326485155,"Near Nr4a3 (protein_coding), 1662bp"
chr2,120563473,120563870,0.1464515564138105,0.1631023135701869,0.1464515564138105,Zfp106 (protein_coding)
chr13,78194876,78195573,0.1463830061321128,0.0364867906816265,0.1463830061321128,Nr2f1 (protein_coding)
chr3,121425984,121427506,0.1463457380574495,0.26606366981917956,0.1463457380574495,Gm42928 (TEC)
chr5,38159010,38159780,0.1463450657612527,0.1002144242861884,0.1463450657612527,Nsg1 (protein_coding)
chr6,48085916,48086847,0.1463373341379799,0.1665299420563365,0.1463373341379799,Zfp746 (protein_coding)
chr2,161108518,161109676,0.1462894463174483,0.1112283139484348,0.1462894463174483,Chd6 (protein_coding)
chr15,93274814,93275775,0.146284772400669,0.11684402770998649,0.146284772400669,Gxylt1 (protein_coding)
chr15,89211299,89211950,0.14626788932254908,0.10454082376748661,0.14626788932254908,Gm26798 (lincRNA)
chr8,104630590,104630965,0.146256388791312,0.0962688163616222,0.146256388791312,Rrad (protein_coding)
chr3,30792959,30793798,0.1462074301796153,0.1616681659039394,0.1462074301796153,4933429H19Rik (antisense)
chr7,19458055,19458728,0.1461221296245577,0.0,0.1461221296245577,Mark4 (protein_coding)
chr6,55451841,55452596,0.14608119403687658,0.2648012780587194,0.14608119403687658,Adcyap1r1 (protein_coding)
chr18,47366343,47367098,0.14606851398408352,0.045297639412538795,0.14606851398408352,Sema6a (protein_coding)
chr12,69790526,69790799,0.14590738104518192,0.0613035615933892,0.14590738104518192,Cdkl1 (protein_coding)
chr14,20082826,20083456,0.145882175637751,0.0,0.145882175637751,Saysd1 (protein_coding)
chr8,84840252,84840735,0.1458104996879528,0.1062690406453444,0.1458104996879528,Rad23a (protein_coding)
chr11,120713222,120714026,0.1457971913303982,0.08852779487943391,0.1457971913303982,Stra13 (protein_coding)
chr2,119156416,119157188,0.1457820435621715,0.09203026261760511,0.1457820435621715,Rmdn3 (protein_coding)
chr5,114667490,114667939,0.1457169442871418,0.1020501230253417,0.1457169442871418,"Near Gltp (protein_coding), 1459bp"
chr10,59702346,59702799,0.1456441605541988,0.0720722652390797,0.1456441605541988,Micu1 (protein_coding)
chr14,50807567,50807961,0.1456020882721647,0.1280860081504205,0.1456020882721647,Rpph1 (ribozyme)
chr11,29373357,29374184,0.1455944710177067,0.0125238938994918,0.1455944710177067,Ccdc88a (protein_coding)
chr11,26210158,26210727,0.1455790277606921,0.0746601171389474,0.1455790277606921,5730522E02Rik (protein_coding)
chr12,73907475,73908803,0.1455790033223712,0.0919093944621123,0.1455790033223712,Hif1a (protein_coding)
chr13,53111251,53111503,0.1455313139993113,0.0,0.1455313139993113,Ror2 (protein_coding)
chr17,25013695,25014442,0.1455270448651368,0.0165911144479778,0.1455270448651368,Cramp1l (protein_coding)
chr9,75559130,75559684,0.145516440550987,0.1094852662508189,0.145516440550987,Tmod3 (protein_coding)
chr7,132599402,132599926,0.1455107746673791,0.0273165733103156,0.1455107746673791,Fgfr2 (protein_coding)
chr11,22990520,22991100,0.14549306996804579,0.0760760220526749,0.14549306996804579,Cct4 (protein_coding)
chr3,123508115,123508911,0.14547999098244718,0.1755605876569699,0.14547999098244718,Snhg8 (processed_transcript)
chr1,134344568,134344874,0.1454617774841083,0.0647570499768184,0.1454617774841083,"Near Tmem183a (protein_coding), 1223bp"
chr10,29196623,29197487,0.1454617774841083,0.0,0.1454617774841083,Soga3 (protein_coding)
chr11,113649454,113650104,0.1454617774841083,0.0,0.1454617774841083,Slc39a11 (protein_coding)
chr15,74671938,74672803,0.1454617774841083,0.0597524772191662,0.1454617774841083,Arc (protein_coding)
chr17,56000528,56000729,0.1454617774841083,0.0,0.1454617774841083,Stap2 (protein_coding)
chr18,36939418,36939712,0.1454617774841083,0.0238497482946029,0.1454617774841083,Pcdha1 (protein_coding)
chr19,47343537,47343772,0.1454617774841083,0.0575282371382443,0.1454617774841083,Sh3pxd2a (protein_coding)
chr2,84888119,84888345,0.1454617774841083,0.1353913363269713,0.1454617774841083,"Near Rtn4rl2 (protein_coding), 1409bp"
chr8,45025658,45025904,0.1454617774841083,0.0,0.1454617774841083,Fat1 (protein_coding)
chr9,54068195,54068504,0.1454617774841083,0.0821600229840043,0.1454617774841083,Tnfaip8l3 (protein_coding)
chr14,55826542,55826917,0.1454379714948546,0.0,0.1454379714948546,Nfatc4 (protein_coding)
chr7,34132382,34133469,0.1454379714948546,0.1331104196664305,0.1454379714948546,Wtip (protein_coding)
chr5,34659863,34661044,0.1453874326669142,0.10392016517705899,0.1453874326669142,Nop14 (protein_coding)
chr5,30621902,30622831,0.1453263250932857,0.1490802927026961,0.1453263250932857,Kcnk3 (protein_coding)
chr12,50648966,50649446,0.1452995892923986,0.0983822930874171,0.1452995892923986,Prkd1 (protein_coding)
chr10,20347671,20348038,0.1452859791297462,0.09210312767715689,0.1452859791297462,Mtfr2 (protein_coding)
chr5,22344053,22345377,0.1452590194796904,0.0964361548428852,0.1452590194796904,Reln (protein_coding)
chr5,120710737,120711788,0.1451632252178898,0.1435800022092798,0.1451632252178898,Dtx1 (protein_coding)
chr9,57552531,57552799,0.1451632252178898,0.0,0.1451632252178898,Mpi (protein_coding)
chr1,166409386,166410061,0.14511794050037258,0.09123581972509351,0.14511794050037258,Pogk (protein_coding)
chr3,129199724,129200373,0.1450743275410889,0.0,0.1450743275410889,Pitx2 (protein_coding)
chr7,29518284,29519470,0.1449766510393051,0.0924632600324483,0.1449766510393051,Sipa1l3 (protein_coding)
chr4,126103917,126104425,0.1449747916420689,0.0999921557686368,0.1449747916420689,Stk40 (protein_coding)
chr7,19920998,19921235,0.1449646915837973,0.0,0.1449646915837973,Pvr (protein_coding)
chr9,21287672,21288321,0.14491854805539872,0.48692241709743594,0.14491854805539872,Kri1 (protein_coding)
chr6,143166839,143167957,0.14491799471841338,0.1564091110782534,0.14491799471841338,Etnk1 (protein_coding)
chr13,74349907,74350364,0.1448568566402415,0.0658536780396953,0.1448568566402415,Sdha (protein_coding)
chr9,87729485,87731049,0.1447732209700071,0.060158116463828,0.1447732209700071,Tbx18 (protein_coding)
chr19,28011247,28012039,0.1447696718193348,0.0814512694174057,0.1447696718193348,"Near Rfx3 (protein_coding), 81bp"
chr8,70743137,70743596,0.1447492533610229,0.0,0.1447492533610229,Pde4c (protein_coding)
chr5,19226500,19226953,0.1447334581300389,0.0909640818659434,0.1447334581300389,4921504A21Rik (antisense)
chr5,135063814,135064913,0.1446933758830601,0.3414074003694073,0.1446933758830601,Wbscr22 (protein_coding)
chr2,168912194,168912543,0.1446695265348811,0.0313967785908753,0.1446695265348811,Zfp64 (protein_coding)
chr19,4214334,4215570,0.14463437039675459,0.0,0.14463437039675459,Clcf1 (protein_coding)
chr12,100724639,100725581,0.1446320420029085,0.1524754126129327,0.1446320420029085,Rps6ka5 (protein_coding)
chr9,108578298,108578872,0.1446263877527679,0.0985451705000129,0.1446263877527679,Wdr6 (protein_coding)
chrX,134059097,134059673,0.144595522655282,0.0627998317679128,0.144595522655282,Cstf2 (protein_coding)
chr2,154436129,154436995,0.1445525030311405,0.13677383741773042,0.1445525030311405,Cbfa2t2 (protein_coding)
chr5,143731505,143732774,0.14451823751405599,0.08584743582254581,0.14451823751405599,Usp42 (protein_coding)
chr14,37134859,37135524,0.1443589934442774,0.0973458179394522,0.1443589934442774,Ghitm (protein_coding)
chr7,28466632,28467711,0.14429860293139252,0.1244487911753778,0.14429860293139252,Samd4b (protein_coding)
chr4,148151586,148151984,0.1441618879511167,0.0793227719215866,0.1441618879511167,Fbxo6 (protein_coding)
chr4,126321141,126321606,0.1441513426508606,0.0796045232215306,0.1441513426508606,Adprhl2 (protein_coding)
chr10,80826254,80827237,0.1440232860246507,0.10780790343008329,0.1440232860246507,Oaz1 (protein_coding)
chr5,124725052,124725342,0.1439977998750794,0.086428033781713,0.1439977998750794,4930404A12Rik (antisense)
chr2,105676053,105676670,0.1439932629084241,0.0,0.1439932629084241,Pax6 (protein_coding)
chr4,56990050,56990300,0.1439351100854576,0.0277422332107288,0.1439351100854576,Frrs1l (protein_coding)
chr10,81627410,81627647,0.1438193817391144,0.0141528248810878,0.1438193817391144,Sirt6 (protein_coding)
chr11,79660415,79661069,0.1437936945296148,0.24941779782492282,0.1437936945296148,Rab11fip4 (protein_coding)
chr5,123973591,123974311,0.1437936945296148,0.1441357875961537,0.1437936945296148,Hip1r (protein_coding)
chr2,151970535,151970877,0.1437934923620821,0.0,0.1437934923620821,Fam110a (protein_coding)
chr7,29071609,29071960,0.143739738613754,0.0608194799185934,0.143739738613754,Ryr1 (protein_coding)
chr10,116301376,116301579,0.1437348063222813,0.0,0.1437348063222813,Ptprb (protein_coding)
chr10,81190014,81190475,0.1437186525267444,0.1470791852059666,0.1437186525267444,Dapk3 (protein_coding)
chr10,127512785,127513196,0.1436921500936399,0.130743306249538,0.1436921500936399,"Near Ndufa4l2 (protein_coding), 1743bp"
chr15,80255094,80256136,0.1436864455232178,0.0544516465394318,0.1436864455232178,Atf4 (protein_coding)
chr16,20611337,20611814,0.1436792589874309,0.11983739687665079,0.1436792589874309,Ece2 (protein_coding)
chr1,74800537,74800744,0.1436720238796776,0.0330772467078646,0.1436720238796776,Wnt10a (protein_coding)
chr9,21248397,21248654,0.1436720238796776,0.0327194753293662,0.1436720238796776,S1pr5 (protein_coding)
chr18,36068119,36068831,0.1436042212988605,0.0309432413090103,0.1436042212988605,Nrg2 (protein_coding)
chr12,112736321,112736591,0.1435934270527085,0.1331944337539364,0.1435934270527085,Cep170b (protein_coding)
chr1,92831246,92831553,0.1435900818481254,0.0110956690473636,0.1435900818481254,Gm29481 (antisense)
chr8,120736000,120736485,0.14358681710696292,0.0367616257769332,0.14358681710696292,Gm20388 (protein_coding)
chr2,163054524,163055339,0.14354525620778888,0.0324677760597352,0.14354525620778888,Mybl2 (protein_coding)
chr12,73997631,73998000,0.1435364453475685,0.1269086369635657,0.1435364453475685,Syt16 (protein_coding)
chr1,39535587,39536365,0.1435323256514805,0.0853057783185419,0.1435323256514805,Cnot11 (protein_coding)
chr5,31240746,31241282,0.1435077779743525,0.3401088472380396,0.1435077779743525,Gm9970 (protein_coding)
chr10,22273321,22274267,0.14349333941449938,0.08836609291209399,0.14349333941449938,Raet1e (protein_coding)
chr9,87021942,87022355,0.14344895971169142,0.0737641576073425,0.14344895971169142,Cyb5r4 (protein_coding)
chr8,126970767,126971228,0.1434447157031945,0.09285219194524719,0.1434447157031945,Rbm34 (protein_coding)
chr8,123253814,123254955,0.1433822062534316,0.0961729861226081,0.1433822062534316,Gm20388 (protein_coding)
chr15,79932385,79932801,0.1433522506599687,0.2510253604878992,0.1433522506599687,Cbx7 (protein_coding)
chr19,10388671,10388915,0.1432663791223672,0.0699819880160862,0.1432663791223672,"Near Syt7 (protein_coding), 175bp"
chr3,89430159,89430653,0.1432470357150442,0.0319197157079557,0.1432470357150442,Pygo2 (protein_coding)
chr8,41133448,41134122,0.1431235628744451,0.0135300782397341,0.1431235628744451,Mtus1 (protein_coding)
chr16,93832013,93832736,0.1431059247216773,0.0943007872007531,0.1431059247216773,Morc3 (protein_coding)
chr2,69722625,69723523,0.1430701609976482,0.2381805741525711,0.1430701609976482,Ppig (protein_coding)
chr6,56923588,56924058,0.1430573260419717,0.17396529452758788,0.1430573260419717,Nt5c3 (protein_coding)
chr10,81233023,81233302,0.1430452240933818,0.0812765700667645,0.1430452240933818,Zfr2 (protein_coding)
chrX,58019185,58019416,0.1430105457954097,0.0565514691208848,0.1430105457954097,"Near Zic3 (protein_coding), 3284bp"
chr10,128821444,128822073,0.1429729860127681,0.0760857057681302,0.1429729860127681,Ormdl2 (protein_coding)
chr1,106796242,106796781,0.1428674293084,0.31351012928026234,0.1428674293084,Vps4b (protein_coding)
chr13,49383202,49383461,0.1427434738943813,0.0508426397271697,0.1427434738943813,Bicd2 (protein_coding)
chr15,67175921,67176197,0.14272734254763703,0.0851246439296243,0.14272734254763703,Intergenic
chr5,89882467,89882701,0.1426443333487106,0.0,0.1426443333487106,Adamts3 (protein_coding)
