"seqnames","start","end","width","strand","gene","fold_change","bm3_signal","avg_bg_signal","log2FoldChange","padj","is_higher_than_bg","peak_id","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr8",4258774,4259774,1001,"-","Ctxn1",8.56475331135462,622.544589294434,72.6868091424306,1.13532312,1.34634e-33,TRUE,"peak_4663","Promoter (<=1kb)",8,4257660,4259274,1615,2,"330695","ENSMUST00000053252.8",0,"ENSMUSG00000048644","Ctxn1","cortexin 1"
"chr15",80710813,80711813,1001,"+","Tnrc6b",16.3822744682188,3547.19385198975,216.526335147858,0.685300827,8.57359e-34,TRUE,"peak_4664","Promoter (<=1kb)",15,80711313,80941085,229773,1,"213988","ENSMUST00000067689.8",0,"ENSMUSG00000047888","Tnrc6b","trinucleotide repeat containing 6b"
"chr15",89355159,89356159,1001,"-","Lmf2",6.38912755573513,409.47117755127,64.0887466996511,1.099233096,7.06633e-34,TRUE,"peak_4665","Promoter (<=1kb)",15,89351004,89355659,4656,2,"105847","ENSMUST00000023283.5",0,"ENSMUSG00000022614","Lmf2","lipase maturation factor 2"
"chr3",86142202,86143202,1001,"-","Rps3a1",16.0197916454989,683.563709106445,42.6699500363668,-0.84860498,6.74567e-34,TRUE,"peak_4666","Promoter (<=1kb)",3,86137940,86142702,4763,2,"20091","ENSMUST00000029722.6",0,"ENSMUSG00000028081","Rps3a1","ribosomal protein S3A1"
"chr17",88440211,88441211,1001,"+","Foxn2",14.3968049737438,669.891821929932,46.5305894711812,-0.754881284,6.48461e-34,TRUE,"peak_4667","Promoter (<=1kb)",17,88440711,88490533,49823,1,"14236","ENSMUST00000112238.8",0,"ENSMUSG00000034998","Foxn2","forkhead box N2"
"chr7",110017774,110018774,1001,"+","Ipo7",0,0,32.013951742808,-0.7443917,5.95868e-34,FALSE,"peak_4668","Promoter (<=1kb)",7,110018274,110056609,38336,1,"233726","ENSMUST00000084731.4",0,"ENSMUSG00000066232","Ipo7","importin 7"
"chr4",41123955,41124955,1001,"-","Nol6",4.12779545765271,380.128619384766,92.0899844201406,0.973418354,5.75876e-34,TRUE,"peak_4669","Promoter (<=1kb)",4,41114427,41124455,10029,2,"230082","ENSMUST00000030138.8",0,"ENSMUSG00000028430","Nol6","nucleolar protein family 6 (RNA-associated)"
"chr7",78895354,78896354,1001,"+","Aen",9.62881272426681,685.563055908203,71.1991265735626,0.877313918,2.87217e-34,TRUE,"peak_4670","Promoter (<=1kb)",7,78895854,78911209,15356,1,"68048","ENSMUST00000123824.1",0,"ENSMUSG00000030609","Aen","apoptosis enhancing nuclease"
"chr2",143062539,143063539,1001,"+","Snrpb2",5.79471070756437,273.42555267334,47.1853672205607,-0.911494828,2.61061e-34,TRUE,"peak_4671","Promoter (<=1kb)",2,143063039,143072853,9815,1,"20639","ENSMUST00000008477.12",0,"ENSMUSG00000008333","Snrpb2","U2 small nuclear ribonucleoprotein B"
"chrX",152368204,152369204,1001,"-","Gpr173",12.1424360452472,643.217217285156,52.9726666781108,1.500930545,2.2612e-34,TRUE,"peak_4672","Promoter (<=1kb)",20,152343598,152368704,25107,2,"70771","ENSMUST00000070316.11",0,"ENSMUSG00000056679","Gpr173","G-protein coupled receptor 173"
"chr17",33760030,33761030,1001,"-","Rab11b",12.1456585509103,1600.53933288574,131.778719628652,0.830652456,1.41624e-34,TRUE,"peak_4673","Promoter (<=1kb)",17,33742484,33760063,17580,2,"19326","ENSMUST00000235046.1",0,"ENSMUSG00000077450","Rab11b","RAB11B, member RAS oncogene family"
"chr7",109518647,109519647,1001,"+","Rpl27a",4.38559178020249,337.780373687744,77.0204776496887,-1.071242191,1.39308e-34,TRUE,"peak_4674","Promoter (<=1kb)",7,109519147,109522367,3221,1,"26451","ENSMUST00000143107.1",0,"ENSMUSG00000046364","Rpl27a","ribosomal protein L27A"
"chr4",116685044,116686044,1001,"+","Prdx1",6.01080736428681,446.816845397949,74.3355789527893,-0.67222633,1.38116e-34,TRUE,"peak_4675","Promoter (<=1kb)",4,116685544,116700822,15279,1,"18477","ENSMUST00000135573.7",0,"ENSMUSG00000028691","Prdx1","peroxiredoxin 1"
"chr9",62122155,62123155,1001,"-","Glce",4.41669589576113,548.518255462646,124.191990666389,-1.019677575,1.37919e-34,TRUE,"peak_4676","Promoter (<=1kb)",9,62122518,62122594,77,2,"100628602","ENSMUST00000174955.1",0,"ENSMUSG00000092696","Mir5133","microRNA 5133"
"chr7",102267306,102268306,1001,"+","Stim1",14.192652710877,430.478987426758,30.3311154155731,1.366595853,1.3601e-34,TRUE,"peak_4677","Promoter (<=1kb)",7,102267806,102437318,169513,1,"20866","ENSMUST00000033289.5",0,"ENSMUSG00000030987","Stim1","stromal interaction molecule 1"
"chr17",24632130,24633130,1001,"-","Tsc2",8.02130834797728,320.10767578125,39.9071650028229,1.027088241,1.35926e-34,TRUE,"peak_4678","Promoter (<=1kb)",17,24632680,24638836,6157,1,"18207","ENSMUST00000234308.1",0,"ENSMUSG00000041429","Nthl1","nth (endonuclease III)-like 1 (E.coli)"
"chr4",155839180,155840180,1001,"+","Mxra8",0.603029061776569,26.6756811523437,44.2361452261607,1.272319804,1.34678e-34,FALSE,"peak_4679","Promoter (<=1kb)",4,155839680,155842130,2451,1,"74761","ENSMUST00000141883.7",0,"ENSMUSG00000029070","Mxra8","matrix-remodelling associated 8"
"chr10",42276255,42277255,1001,"-","Foxo3",12.9875111217062,553.520705871582,42.6194596242905,1.165240518,1.3123e-34,TRUE,"peak_4680","Promoter (<=1kb)",10,42181841,42276752,94912,2,"56484","ENSMUST00000105502.7",0,"ENSMUSG00000048756","Foxo3","forkhead box O3"
"chr6",29347569,29348569,1001,"+","Calu",11.2483871246256,796.934159851074,70.84874933815,-0.674352043,1.09515e-34,TRUE,"peak_4681","Promoter (<=1kb)",6,29348069,29374503,26435,1,"12321","ENSMUST00000173216.7",0,"ENSMUSG00000029767","Calu","calumenin"
"chr16",74411325,74412325,1001,"-","Robo2",3.11720007084877,236.746447143555,75.9484286419551,0.760237238,1.04826e-34,TRUE,"peak_4682","Promoter (<=1kb)",16,73928130,74411534,483405,2,"268902","ENSMUST00000227347.1",0,"ENSMUSG00000052516","Robo2","roundabout guidance receptor 2"
"chr17",91092571,91093571,1001,"-","Nrxn1",0,0,50.8524339094162,0.895892023,9.85341e-35,FALSE,"peak_4683","Promoter (<=1kb)",17,90033644,91093071,1059428,2,"18189","ENSMUST00000160844.9",0,"ENSMUSG00000024109","Nrxn1","neurexin I"
"chr14",14701779,14702779,1001,"+","Slc4a7",0.690066356363634,36.3456155700684,52.6697399965922,-0.811955474,9.31613e-35,FALSE,"peak_4684","Promoter (<=1kb)",14,14702279,14799940,97662,1,"218756","ENSMUST00000057015.7",0,"ENSMUSG00000021733","Slc4a7","solute carrier family 4, sodium bicarbonate cotransporter, member 7"
"chr16",44139205,44140205,1001,"-","Atp6v1a",13.4968732204154,915.307266235352,67.8162453842163,-0.715973642,8.68042e-35,TRUE,"peak_4685","Promoter (<=1kb)",16,44085402,44139305,53904,2,"11964","ENSMUST00000114666.8",0,"ENSMUSG00000052459","Atp6v1a","ATPase, H+ transporting, lysosomal V1 subunit A"
"chr7",118994711,118995711,1001,"-","Gprc5b",10.986210653598,731.578681762695,66.5906293652852,0.994970824,8.46173e-35,TRUE,"peak_4686","Promoter (<=1kb)",7,118972047,118995211,23165,2,"64297","ENSMUST00000008878.9",0,"ENSMUSG00000008734","Gprc5b","G protein-coupled receptor, family C, group 5, member B"
"chr11",62602377,62603377,1001,"+","2410006H16Rik",10.0603282317978,754.920210205078,75.0393220589956,-1.345652462,8.17257e-35,TRUE,"peak_4687","Promoter (<=1kb)",11,62603079,62603150,72,1,"100217426","ENSMUST00000082503.1",0,"ENSMUSG00000064437","Snord49b","small nucleolar RNA, C/D box 49B"
"chr9",61914042,61915042,1001,"-","Rplp1",5.61440826228464,298.7671640625,53.2143638483683,-1.078854926,5.21122e-35,TRUE,"peak_4688","Promoter (<=1kb)",9,61913284,61914542,1259,2,"56040","ENSMUST00000008036.8",0,"ENSMUSG00000007892","Rplp1","ribosomal protein lateral stalk subunit P1"
"chr8",13677103,13678103,1001,"-","Rasa3",6.94724089378837,761.589471679687,109.624739277522,-0.865384846,4.26029e-35,TRUE,"peak_4689","Promoter (<=1kb)",8,13566948,13677603,110656,2,"19414","ENSMUST00000117551.3",0,"ENSMUSG00000031453","Rasa3","RAS p21 protein activator 3"
"chr4",66404111,66405111,1001,"-","Astn2",108.30845053614,619.374882995606,5.71862010701497,2.793461984,3.99775e-35,TRUE,"peak_4690","Promoter (<=1kb)",4,65380803,66404483,1023681,2,"56079","ENSMUST00000084496.2",0,"ENSMUSG00000028373","Astn2","astrotactin 2"
"chr5",110770217,110771217,1001,"-","Ep400",12.0867488445379,1329.44861611938,109.992243010839,0.844143957,3.76688e-35,TRUE,"peak_4691","Promoter (<=1kb)",5,110770949,110779260,8312,1,"100504049","ENSMUST00000132267.1",0,"ENSMUSG00000086401","Gm15559","predicted gene 15559"
"chr13",54693407,54694407,1001,"-","Rnf44",7.55982650709108,1230.08051156616,162.712796439489,1.041733525,3.06072e-35,TRUE,"peak_4692","Promoter (<=1kb)",13,54679410,54693847,14438,2,"105239","ENSMUST00000037422.15",0,"ENSMUSG00000034928","Rnf44","ring finger protein 44"
"chr2",42653124,42654124,1001,"-","Lrp1b",0,0,36.1077987066905,1.253401204,2.96502e-35,FALSE,"peak_4693","Promoter (<=1kb)",2,40595248,42653624,2058377,2,"94217","ENSMUST00000052550.12",0,"ENSMUSG00000049252","Lrp1b","low density lipoprotein-related protein 1B"
"chr15",43282219,43283219,1001,"-","Eif3e",21.174082934825,866.960390625,40.9444127187729,-0.919818884,2.55697e-35,TRUE,"peak_4694","Promoter (<=1kb)",15,43250058,43282719,32662,2,"16341","ENSMUST00000022960.3",0,"ENSMUSG00000022336","Eif3e","eukaryotic translation initiation factor 3, subunit E"
"chr4",103618859,103619859,1001,"+","Dab1",0,0,12.0321512126923,-0.981183261,1.30769e-35,FALSE,"peak_4695","Promoter (<=1kb)",4,103619359,104178521,559163,1,"13131","ENSMUST00000143294.7",0,"ENSMUSG00000028519","Dab1","disabled 1"
"chr1",165634038,165635038,1001,"-","Mpzl1",0,0,91.8195600662231,-0.944436848,1.00955e-35,FALSE,"peak_4696","Promoter (<=1kb)",1,165592240,165634521,42282,2,"68481","ENSMUST00000068705.12",0,"ENSMUSG00000026566","Mpzl1","myelin protein zero-like 1"
"chr15",5116145,5117145,1001,"+","Rpl37",7.79701786122293,979.497189025879,125.624592178663,-0.945744517,8.38248e-36,TRUE,"peak_4697","Promoter (<=1kb)",15,5116645,5119140,2496,1,"67281","ENSMUST00000045356.8",0,"ENSMUSG00000041841","Rpl37","ribosomal protein L37"
"chr3",148990055,148991055,1001,"-","Adgrl2",16.9271083332675,523.509955444336,30.9273116906484,0.852909081,8.30109e-36,TRUE,"peak_4698","Promoter (<=1kb)",3,148816093,148990555,174463,2,"99633","ENSMUST00000196526.4",0,"ENSMUSG00000028184","Adgrl2","adhesion G protein-coupled receptor L2"
"chr12",24974425,24975425,1001,"+","Kidins220",28.9510359232191,715.240104217529,24.705164475441,0.858012122,7.31313e-36,TRUE,"peak_4699","Promoter (<=1kb)",12,24974925,25059697,84773,1,"77480","ENSMUST00000066652.6",0,"ENSMUSG00000036333","Kidins220","kinase D-interacting substrate 220"
"chr9",123851399,123852399,1001,"-","Fyco1",11.2726583767096,1350.78757766724,119.828662638982,1.032914602,4.97896e-36,TRUE,"peak_4700","Promoter (<=1kb)",9,123789500,123851661,62162,2,"17281","ENSMUST00000084715.13",0,"ENSMUSG00000025241","Fyco1","FYVE and coiled-coil domain containing 1"
"chr9",89704568,89705568,1001,"-","Tmed3",5.9764401582028,501.503674499512,83.9134436594645,-0.816303894,3.18866e-36,TRUE,"peak_4701","Promoter (<=1kb)",9,89699206,89705068,5863,2,"66111","ENSMUST00000058488.8",0,"ENSMUSG00000032353","Tmed3","transmembrane p24 trafficking protein 3"
"chr5",65107039,65108039,1001,"+","Klhl5",3.9068390456275,226.742988891602,58.0374533589681,-1.366678745,2.2973e-36,TRUE,"peak_4702","Promoter (<=1kb)",5,65107539,65168106,60568,1,"71778","ENSMUST00000204097.2",0,"ENSMUSG00000054920","Klhl5","kelch-like 5"
"chr5",3802425,3803425,1001,"-","Ankib1",9.65667812732516,250.084121704102,25.8975310564041,0.761073497,1.17592e-36,TRUE,"peak_4703","Promoter (<=1kb)",5,3690000,3802925,112926,2,"70797","ENSMUST00000043551.10",0,"ENSMUSG00000040351","Ankib1","ankyrin repeat and IBR domain containing 1"
"chr10",75859740,75860740,1001,"-","Mif",5.32274780376504,316.773610229492,59.5131728776296,-1.045350017,1.05757e-36,TRUE,"peak_4704","Promoter (<=1kb)",10,75859353,75860240,888,2,"17319","ENSMUST00000038169.7",0,"ENSMUSG00000033307","Mif","macrophage migration inhibitory factor (glycosylation-inhibiting factor)"
"chr7",44590164,44591164,1001,"+","Kcnc3",20.647759952955,1612.54276940918,78.0977100219727,1.832462755,7.76736e-37,TRUE,"peak_4705","Promoter (<=1kb)",7,44590664,44601080,10417,1,"16504","ENSMUST00000209177.1",0,"ENSMUSG00000062785","Kcnc3","potassium voltage gated channel, Shaw-related subfamily, member 3"
"chr12",32819045,32820045,1001,"+","Nampt",8.22519523338534,311.772277526855,37.9045443518957,-1.03280352,6.03904e-37,TRUE,"peak_4706","Promoter (<=1kb)",12,32819545,32839207,19663,1,"59027","ENSMUST00000220200.1",0,"ENSMUSG00000020572","Nampt","nicotinamide phosphoribosyltransferase"
"chr11",74896560,74897560,1001,"-","Sgsm2",22.4767388056049,490.16661315918,21.8077283096313,1.494319341,5.35713e-37,TRUE,"peak_4707","Promoter (<=1kb)",11,74849261,74897060,47800,2,"97761","ENSMUST00000057631.11",0,"ENSMUSG00000038351","Sgsm2","small G protein signaling modulator 2"
"chr17",29078679,29079679,1001,"-","Trp53cor1",3.80030958948484,271.092147277832,71.334227092425,1.85420707,5.05252e-37,TRUE,"peak_4708","Promoter (<=1kb)",17,29057430,29079179,21750,2,"100504267","ENSMUST00000133221.2",0,"ENSMUSG00000085912","Trp53cor1","tumor protein p53 pathway corepressor 1"
"chr4",43031210,43032210,1001,"-","Stoml2",4.68590614046641,240.080881347656,51.2346756744385,-0.966082941,4.46238e-37,TRUE,"peak_4709","Promoter (<=1kb)",4,43027690,43031710,4021,2,"66592","ENSMUST00000030169.14",0,"ENSMUSG00000028455","Stoml2","stomatin (Epb7.2)-like 2"
"chr10",93452911,93453911,1001,"+","Lta4h",4.10371348153452,413.472865600586,100.755783136686,-0.854932957,3.8526e-37,TRUE,"peak_4710","Promoter (<=1kb)",10,93453411,93484874,31464,1,"16993","ENSMUST00000016033.8",0,"ENSMUSG00000015889","Lta4h","leukotriene A4 hydrolase"
"chr13",96670436,96671436,1001,"-","Hmgcr",10.7591907243918,995.670812011719,92.5414222609202,-0.732304423,3.07435e-37,TRUE,"peak_4711","Promoter (<=1kb)",13,96648967,96670936,21970,2,"15357","ENSMUST00000022176.14",0,"ENSMUSG00000021670","Hmgcr","3-hydroxy-3-methylglutaryl-Coenzyme A reductase"
"chr11",40754811,40755811,1001,"-","Ccng1",11.4409254108882,1454.32291918945,127.115846573512,0.709359951,2.36943e-37,TRUE,"peak_4712","Promoter (<=1kb)",11,40748552,40755311,6760,2,"12450","ENSMUST00000020576.7",0,"ENSMUSG00000020326","Ccng1","cyclin G1"
"chr5",43232670,43233670,1001,"+","Cpeb2",12.7603505385777,1070.36088745117,83.881777715683,1.094684179,1.87178e-37,TRUE,"peak_4713","Promoter (<=1kb)",5,43233170,43289723,56554,1,"231207","ENSMUST00000166713.8",0,"ENSMUSG00000039782","Cpeb2","cytoplasmic polyadenylation element binding protein 2"
"chr13",81782577,81783577,1001,"+","Cetn3",39.161948120081,2254.59165258789,57.5709779726664,-1.129789503,1.7826e-37,TRUE,"peak_4714","Promoter (<=1kb)",13,81783077,81797155,14079,1,"12626","ENSMUST00000022009.9",0,"ENSMUSG00000021537","Cetn3","centrin 3"
"chr2",118813503,118814503,1001,"+","Knstrn",5.51187738139673,283.096227600098,51.3611258036296,-0.785419603,1.49085e-37,TRUE,"peak_4715","Promoter (<=1kb)",2,118814003,118837696,23694,1,"51944","ENSMUST00000134661.7",0,"ENSMUSG00000027331","Knstrn","kinetochore-localized astrin/SPAG5 binding"
"chr1",39367342,39368342,1001,"+","Rpl31",23.753549095947,816.608179199219,34.378364929835,-0.85162376,1.31805e-37,TRUE,"peak_4716","Promoter (<=1kb)",1,39367842,39371911,4070,1,"114641","ENSMUST00000086535.11",0,"ENSMUSG00000073702","Rpl31","ribosomal protein L31"
"chr2",38286890,38287890,1001,"-","Dennd1a",15.2842204715721,795.268774108887,52.0320140361786,1.109092267,1.26621e-37,TRUE,"peak_4717","Promoter (<=1kb)",2,37798991,38287375,488385,2,"227801","ENSMUST00000102787.9",0,"ENSMUSG00000035392","Dennd1a","DENN domain containing 1A"
"chr1",54557184,54558184,1001,"-","Pgap1",3.8612089544441,266.757104492188,69.0864202480316,-0.787923916,8.36206e-38,TRUE,"peak_4718","Promoter (<=1kb)",1,54472994,54557682,84689,2,"241062","ENSMUST00000097739.4",0,"ENSMUSG00000073678","Pgap1","post-GPI attachment to proteins 1"
"chr11",82991330,82992330,1001,"-","Slfn9",73.8695256219869,1040.35042694092,14.0836213334401,0.828744114,7.1054e-38,TRUE,"peak_4719","Promoter (<=1kb)",11,82978390,82991830,13441,2,"237886","ENSMUST00000038211.12",0,"ENSMUSG00000069793","Slfn9","schlafen 9"
"chr7",102564986,102565986,1001,"-","Trim21",0,0,31.1476397380829,1.569745537,3.70467e-38,FALSE,"peak_4720","Promoter (<=1kb)",7,102557921,102565486,7566,2,"20821","ENSMUST00000033264.11",0,"ENSMUSG00000030966","Trim21","tripartite motif-containing 21"
"chr17",34203027,34204027,1001,"+","Tap2",9.32311264883268,525.510617431641,56.3664343900681,2.177453385,3.53476e-38,TRUE,"peak_4721","Promoter (<=1kb)",17,34203527,34216321,12795,1,"21355","ENSMUST00000025197.5",0,"ENSMUSG00000024339","Tap2","transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)"
"chr15",31601304,31602304,1001,"-","Cct5",4.87344109362108,396.800756530762,81.4210634555817,-0.771133691,2.14417e-38,TRUE,"peak_4722","Promoter (<=1kb)",15,31590800,31601804,11005,2,"12465","ENSMUST00000022842.15",0,"ENSMUSG00000022234","Cct5","chaperonin containing TCP1 subunit 5"
"chr18",89769028,89770028,1001,"-","Dok6",10.4104551587297,424.142915283203,40.7420145244598,0.856130143,1.92398e-38,TRUE,"peak_4723","Promoter (<=1kb)",18,89292424,89769528,477105,2,"623279","ENSMUST00000097495.4",0,"ENSMUSG00000073514","Dok6","docking protein 6"
"chr14",76010365,76011365,1001,"-","Gtf2f2",12.3194664195036,451.819704589844,36.6752657302221,-1.126921683,1.81267e-38,TRUE,"peak_4724","Promoter (<=1kb)",14,75896937,76010865,113929,2,"68705","ENSMUST00000088922.4",0,"ENSMUSG00000067995","Gtf2f2","general transcription factor IIF, polypeptide 2"
"chr3",108086151,108087151,1001,"-","Ampd2",8.04264042318643,179.727401763916,22.3468155117035,1.267114101,1.58393e-38,TRUE,"peak_4725","Promoter (<=1kb)",3,108074062,108086627,12566,2,"109674","ENSMUST00000102638.7",0,"ENSMUSG00000027889","Ampd2","adenosine monophosphate deaminase 2"
"chr2",65238903,65239903,1001,"-","Cobll1",17.5289346905352,604.202423156738,34.4688615608215,1.077870516,1.57528e-38,TRUE,"peak_4726","Promoter (<=1kb)",2,65125972,65239044,113073,2,"319876","ENSMUST00000155916.7",0,"ENSMUSG00000034903","Cobll1","Cobl-like 1"
"chr9",102716172,102717172,1001,"+","Amotl2",0,0,28.3962611732483,1.490577864,1.32677e-38,FALSE,"peak_4727","Promoter (<=1kb)",9,102716672,102720721,4050,1,"56332","ENSMUST00000145913.1",0,"ENSMUSG00000032531","Amotl2","angiomotin-like 2"
"chr5",35892819,35893819,1001,"+","Afap1",8.31350661621486,659.222703186035,79.2953844410578,1.121297547,8.76331e-39,TRUE,"peak_4728","Promoter (<=1kb)",5,35893319,36003923,110605,1,"70292","ENSMUST00000064571.10",0,"ENSMUSG00000029094","Afap1","actin filament associated protein 1"
"chr19",36736153,36737153,1001,"-","Ppp1r3c",12.3458661713767,692.898745361328,56.1239475418727,-1.807389873,5.8393e-39,TRUE,"peak_4729","Promoter (<=1kb)",19,36731731,36736653,4923,2,"53412","ENSMUST00000087321.3",0,"ENSMUSG00000067279","Ppp1r3c","protein phosphatase 1, regulatory subunit 3C"
"chr5",63968397,63969397,1001,"-","Rell1",12.121327497406,1381.46538250732,113.969809231122,-1.238976637,4.90335e-39,TRUE,"peak_4730","Promoter (<=1kb)",5,63908897,63968897,60001,2,"100532","ENSMUST00000154169.3",0,"ENSMUSG00000047881","Rell1","RELT-like 1"
"chr18",9211663,9212663,1001,"+","Fzd8",17.329295329284,644.551447662354,37.1943252979914,1.481941735,4.32698e-39,TRUE,"peak_4731","Promoter (<=1kb)",18,9212163,9218136,5974,1,"14370","ENSMUST00000041080.6",0,"ENSMUSG00000036904","Fzd8","frizzled class receptor 8"
"chr2",151632093,151633093,1001,"-","Snph",0,0,13.9102251707713,1.602752259,4.15262e-39,FALSE,"peak_4732","Promoter (<=1kb)",2,151590549,151632549,42001,2,"241727","ENSMUST00000094456.9",0,"ENSMUSG00000027457","Snph","syntaphilin"
"chr14",52328262,52329262,1001,"-","Sall2",14.520294912453,405.469688964844,27.9243425432841,0.984901217,3.93756e-39,TRUE,"peak_4733","Promoter (<=1kb)",14,52311177,52328762,17586,2,"50524","ENSMUST00000058326.5",0,"ENSMUSG00000049532","Sall2","spalt like transcription factor 2"
"chr5",34369433,34370433,1001,"+","Fam193a",7.53936190524059,506.170125061035,67.1369979877472,0.944760234,3.5443e-39,TRUE,"peak_4734","Promoter (<=1kb)",5,34369933,34486456,116524,1,"231128","ENSMUST00000180376.7",0,"ENSMUSG00000037210","Fam193a","family with sequence homology 193, member A"
"chr10",78009583,78010583,1001,"-","Pfkl",8.23565868572079,182.394928375244,22.1469751644135,-1.189946521,3.32462e-39,TRUE,"peak_4735","Promoter (<=1kb)",10,77986947,78009807,22861,2,"18641","ENSMUST00000020522.8",0,"ENSMUSG00000020277","Pfkl","phosphofructokinase, liver, B-type"
