"gene","chromosome","tss","strand","log2FoldChange","padj","bm3_signal","avg_bg_signal","fold_change","is_higher_than_bg"
"Ap2a1","chr7",44929496,"-",0.672515564,2.63887e-20,1856.62509954834,369.300134117762,5.02741517812799,TRUE
"Cct3","chr3",88297116,"+",-0.544548661,2.43539e-20,1317.44416064453,140.32528984197,9.38850126109269,TRUE
"Spin4","chrX",95026682,"-",-1.150810573,2.38324e-20,358.121151916504,37.1818308664958,9.63161693684116,TRUE
"Cdr2","chr7",120982312,"-",-0.803103683,2.07871e-20,470.15931640625,77.8170280068715,6.04185649912938,TRUE
"Polr1d","chr5",147077050,"+",-0.723494722,1.89964e-20,93.3648840332031,61.548809744517,1.51692428205763,TRUE
"Cox6b2","chr7",4753094,"-",1.146387743,1.87095e-20,522.843153137207,52.6146951122284,9.93720769495994,TRUE
"Gpsm2","chr3",108722309,"-",-0.788976257,1.80583e-20,1331.28316748047,108.282987991015,12.2944812678325,TRUE
"Rab36","chr10",75037058,"+",1.522382496,1.72382e-20,288.763897766113,82.7271814225515,3.49055646282899,TRUE
"Cmya5","chr13",93144724,"-",1.869815639,1.69056e-20,626.212107299805,56.6542719802856,11.0532195615842,TRUE
"Tmem242","chr17",5440259,"-",-0.884922473,1.67714e-20,79.3600279541016,53.8501459795634,1.47371982954734,TRUE
"Abcd3","chr3",121815302,"-",-0.692586094,1.30276e-20,351.452617675781,48.4098833147685,7.25993523658346,TRUE
"Fignl1","chr11",11808962,"-",-0.62288086,1.28619e-20,567.525327392578,43.3075076993306,13.1045483229539,TRUE
"Samd14","chr11",95009879,"+",1.215154367,1.09564e-20,961.323382019043,40.7218670603434,23.6070556537723,TRUE
"Csdc2","chr15",81936759,"+",1.465968681,1.09177e-20,609.872570831299,73.5600468864441,8.2908126985396,TRUE
"Wfs1","chr5",36989205,"-",1.484610236,1.00556e-20,1803.9396862793,107.180031293233,16.8309307667947,TRUE
"Zcchc2","chr1",105990406,"+",0.758699645,8.80533e-21,646.884083557129,82.3012060801188,7.85995873410893,TRUE
"Cdc40","chr10",40883311,"-",-0.714248946,7.76547e-21,240.747902648926,128.34847405688,1.87573638423028,TRUE
"Adamts14","chr10",61273438,"-",0.987949856,7.62569e-21,612.540701843262,39.3744728329976,15.5567975332974,TRUE
"Ect2","chr3",27153878,"-",-0.557522803,6.57671e-21,705.569862121582,76.5677278703054,9.21497714176285,TRUE
"Psma4","chr9",54950790,"+",-0.812155472,6.19755e-21,63.3547427368164,64.2104944356283,0.986672712827811,FALSE
"Cacng7","chr7",3332955,"+",0.917329688,6.09004e-21,98.3665742492676,32.8220186487834,2.99696905610386,TRUE
"Pdha1","chrX",160138413,"-",-0.612456048,6.02238e-21,729.911379852295,35.4563002738953,20.5862251338641,TRUE
"Hspa13","chr16",75767104,"-",-0.638600908,5.98321e-21,856.955497436523,132.208000104268,6.4818732358153,TRUE
"Ralgapa2","chr2",146512344,"-",0.621876046,5.93451e-21,302.102184570312,81.8658726317088,3.69020905609086,TRUE
"Erh","chr12",80644341,"-",-0.627770854,5.90563e-21,576.194587280273,101.738536833127,5.66348411541788,TRUE
"Fyttd1","chr16",32877500,"+",-0.579343462,5.8053e-21,493.500041503906,52.7044411722819,9.36353807245082,TRUE
"Trp53inp1","chr4",11156431,"+",0.5696412,5.69214e-21,20.0067608642578,73.8294107999802,0.270986327094773,FALSE
"Layn","chr9",51077094,"-",1.143977563,5.64597e-21,1107.03971411133,61.8387469094594,17.9020398930817,TRUE
"Zfp512b","chr2",181592803,"-",0.812980229,5.44329e-21,0,23.5704783846537,0,FALSE
"Prkra","chr2",76648015,"-",-0.772798924,5.35203e-21,1781.43437774658,179.331035054525,9.93377625465077,TRUE
"Casp3","chr8",46617291,"+",-0.622090763,5.27673e-21,323.776034820557,81.2735310042699,3.98378206065079,TRUE
"Tuba1c","chr15",99029891,"+",-0.698935619,5.07322e-21,637.882694152832,72.9765378901164,8.74092842158828,TRUE
"Crtc1","chr8",70439579,"-",0.911338864,4.95058e-21,233.412039489746,45.468696158727,5.13346674105029,TRUE
"Dleu2","chr14",61682373,"-",-0.633459627,4.44416e-21,1042.68486160278,51.4186358512243,20.2783454741917,TRUE
"Zhx3","chr2",160872998,"-",0.728122523,4.08858e-21,592.865877990723,51.8143182061513,11.4421244651317,TRUE
"Akap12","chr10",4266380,"+",-0.641102264,3.92367e-21,653.554856262207,34.4935673999786,18.9471517597398,TRUE
"Gpn3","chr5",122371876,"+",-0.996036528,3.6129e-21,336.78008026123,35.9706664746602,9.36263108993205,TRUE
"Disp2","chr2",118779719,"+",2.174027901,3.54946e-21,704.737674377441,63.9485300518672,11.0203889566476,TRUE
"Fn1","chr1",71653200,"-",1.058279184,3.18079e-21,296.767329711914,50.2657788213094,5.90396362437548,TRUE
"Zfp467","chr6",48445825,"-",1.089428915,3.07628e-21,246.749666748047,39.929061759313,6.17970109679563,TRUE
"Adh5","chr3",138443093,"+",-0.745595909,2.83731e-21,1362.12557800293,74.1263804893494,18.3757195348105,TRUE
"Tpmt","chr13",47044737,"-",-1.182269829,2.80533e-21,0,29.5743398571014,0,FALSE
"Ankrd11","chr8",123042277,"-",0.664176195,2.69916e-21,0,126.446198218028,0,FALSE
"Hddc2","chr10",31313383,"+",-1.003027943,2.5676e-21,931.312850860596,63.3785160589218,14.6944565567735,TRUE
"Jtb","chr3",90231597,"+",-1.021687414,2.31931e-21,477.162192810059,33.4534578965505,14.2634640127668,TRUE
"Hspa14","chr2",3512814,"-",-0.747094528,2.14063e-21,1034.34679364014,112.112800685247,9.22594732553362,TRUE
"Acly","chr11",100528000,"-",-0.500188133,1.85588e-21,2294.10470703125,84.333557434082,27.2027503265755,TRUE
"Mdh1","chr11",21572367,"-",-0.665545547,1.74568e-21,1169.72724234009,124.268797295252,9.41287972362774,TRUE
"Erg28","chr12",85824550,"-",-0.880046027,1.72541e-21,123.374962158203,79.8338867505392,1.54539591118392,TRUE
"Fasn","chr11",120824547,"-",0.675213928,1.545e-21,1112.70848886108,93.9035454740524,11.8494832462801,TRUE
"Smox","chr2",131491496,"+",0.778444005,1.34138e-21,320.108380493164,29.325674838384,10.9156356079547,TRUE
"Peli1","chr11",21091291,"+",-0.545077909,1.22737e-21,280.094040527344,155.26747128582,1.80394539955983,TRUE
"Cfdp1","chr8",111854291,"-",-0.719403994,1.08759e-21,736.91422454834,73.9047392733892,9.97113624638251,TRUE
"Pdgfc","chr3",81036416,"+",0.954104502,9.79269e-22,616.207854980469,39.2472026894887,15.700682157037,TRUE
"Mtmr2","chr9",13748410,"+",-0.560246506,9.20971e-22,283.429546813965,29.3461333465576,9.65815644149289,TRUE
"Prr7","chr13",55464267,"+",1.580501992,8.50493e-22,77.0260630493164,30.5059399531682,2.5249529490835,TRUE
"Imp3","chr9",56937475,"+",-0.945499826,8.48305e-22,180.060567626953,45.9642299477259,3.91740637952016,TRUE
"Tln1","chr4",43562691,"-",0.802539324,8.3868e-22,440.81494519043,105.711735914548,4.1699716817323,TRUE
"Myo9b","chr8",71272714,"+",0.674441112,8.14535e-22,475.494062316895,95.2308157068888,4.99306929996713,TRUE
"Sgpl1","chr10",61147703,"-",0.72754629,7.57122e-22,1036.34865106201,56.9774152084986,18.1887621133686,TRUE
"Cebpz","chr17",78937066,"-",-0.660786321,7.13515e-22,135.379081848145,44.2278071511587,3.06094944715336,TRUE
"Atp5o","chr16",91926982,"-",-0.570771896,7.10535e-22,0,10.5985110677083,0,FALSE
"Atp5o","chr16",91931687,"-",-0.570771896,7.10535e-22,333.445848388672,52.4699440876643,6.35498768269252,TRUE
"Fbrs","chr7",127479199,"+",0.994252862,6.10279e-22,358.454532226562,50.6445282802582,7.07785311461361,TRUE
"Nrp1","chr8",128358604,"+",0.916943106,6.0157e-22,110.037184753418,58.9861872412364,1.86547376427973,TRUE
"Pde1a","chr2",80129458,"-",2.124156945,5.63255e-22,193.398387451172,70.6582223936717,2.73709670155095,TRUE
"Lsm8","chr6",18848579,"+",-1.182303245,5.42555e-22,410.138865356445,90.8789672635396,4.51302295466326,TRUE
"Brd2","chr17",34122634,"-",0.636572305,5.21321e-22,123.37502532959,51.8318434562683,2.38029398729922,TRUE
"Wdr6","chr9",108578739,"-",0.964972871,4.63036e-22,1658.891734375,84.3678488963445,19.6626055550277,TRUE
"Mcrs1","chr15",99251961,"-",-0.682766903,4.09922e-22,223.908759613037,82.7397752761841,2.70618041764838,TRUE
"Spred1","chr2",117121374,"+",0.523283285,3.6763e-22,260.087486572266,21.4132598654429,12.1460949059886,TRUE
"Snrpd2","chr7",19149722,"+",-0.897295511,3.22173e-22,236.746576843262,110.86491397349,2.13545086861179,TRUE
"Blvrb","chr7",27447978,"+",-1.187269112,3.15985e-22,891.633850036621,95.5598767503103,9.33062997105348,TRUE
"Tgfbr2","chr9",116175360,"-",0.701388383,3.09609e-22,243.415590515137,35.6957378387451,6.81917800984427,TRUE
"Chst2","chr9",95406722,"-",0.858023361,2.60608e-22,322.108963684082,47.2013065503438,6.82415355050666,TRUE
"Etv5","chr16",22439719,"-",0.73434604,2.55458e-22,942.985027374268,142.359331786156,6.62397761736313,TRUE
"Znrd1","chr17",36958559,"-",-1.118778285,2.3486e-22,56.6858224487305,63.5209378534953,0.892395867634553,FALSE
"Nip7","chr8",107056877,"+",-0.801513902,2.3125e-22,244.248906005859,41.2257106488546,5.92467424239892,TRUE
"C2cd2","chr16",97962598,"-",0.809456804,2.19504e-22,706.905390625,46.3657592627208,15.246280916473,TRUE
"Psmc6","chr14",45329788,"+",-0.812416001,2.0651e-22,1005.67407666016,94.0498396015167,10.692990875063,TRUE
"Appl2","chr10",83648738,"-",-0.807936664,2.02936e-22,987.665909973144,60.2008265279134,16.4061852126763,TRUE
"Ralb","chr1",119504794,"-",-0.721147719,2.01326e-22,390.131781616211,105.44790408961,3.69975852042234,TRUE
"Fryl","chr5",73256619,"-",0.771477596,1.63887e-22,884.632717956543,125.722779657682,7.03637574960737,TRUE
"Myo10","chr15",25622525,"+",0.659296722,1.47231e-22,773.594261932373,127.02538409392,6.09007614856248,TRUE
"Rbm39","chr2",156180238,"-",-0.518553089,1.42386e-22,877.628726928711,127.295616415024,6.89441436904917,TRUE
"Mrps16","chr14",20393634,"-",-1.145180894,1.37556e-22,510.840174804687,108.921959590276,4.68996496873797,TRUE
"Zfp146","chr7",30169750,"-",-0.707383807,1.32173e-22,0,80.5211041196187,0,FALSE
"Gpbp1","chr13",111490111,"-",-0.592272873,1.25055e-22,1032.01396759033,104.777163276672,9.8496078278548,TRUE
"Csde1","chr3",103020426,"+",-0.517213794,1.06139e-22,1.33378405761719,62.5895513413747,0.021310011480071,FALSE
"Rpl7a","chr2",26910764,"+",-0.739038431,1.01446e-22,283.428862792969,57.8553943373362,4.89891851985981,TRUE
"Malat1","chr19",5802672,"-",0.584667763,9.47556e-23,546.8523828125,35.4554441000621,15.4236506323028,TRUE
"Zfp36l2","chr17",84187947,"-",0.717692922,9.22692e-23,1277.76278234863,87.4732628326416,14.6074667958061,TRUE
"Rsbn1","chr3",103914120,"+",-0.741394222,8.20209e-23,743.583813171387,107.301765696208,6.92983762519452,TRUE
"Egfros","chr11",16830702,"-",0.940393903,8.08092e-23,0,27.178490404129,0,FALSE
"Frmd3","chr4",74013442,"+",0.84639943,6.67654e-23,926.979061706543,25.2434507401784,36.7215667638945,TRUE
"Eif2s2","chr2",154892935,"-",-0.698185892,6.21355e-23,1097.03931121826,64.4200387986501,17.0294729974806,TRUE
"Tspan17","chr13",54789377,"+",1.706888795,6.12046e-23,1082.69740893555,72.9759008213679,14.8363692225711,TRUE
"Sall1","chr8",89044162,"-",0.905708996,5.85053e-23,52.6844702758789,35.7833360239665,1.47231857422663,FALSE
"Calcoco1","chr15",102722178,"-",0.939790126,5.14347e-23,2026.01630291748,163.242349046707,12.411095005364,TRUE
"Ehd4","chr2",120154606,"-",0.831215093,5.09319e-23,182.728287231445,67.8641082903544,2.69256152972125,TRUE
"Ccdc43","chr11",102697782,"-",-0.89859409,5.07855e-23,232.078210205078,58.6007526620229,3.96032814703897,TRUE
"Tmtc4","chr14",122984035,"-",1.668921692,4.81476e-23,0,18.4113848940531,0,FALSE
"Elmo1","chr13",20090596,"+",0.902880557,4.53802e-23,1491.16873193359,41.2114763158162,36.1833369061159,TRUE
"Tfrc","chr16",32608920,"+",-0.688424574,4.18947e-23,113.371644897461,62.7883076922099,1.80561714536426,TRUE
"Tomm5","chr4",45108114,"-",-0.919401873,4.15741e-23,424.144171386719,35.9885682551066,11.7855250139476,TRUE
"Nup88","chr11",70969973,"-",-0.653399075,3.94278e-23,336.780101013184,116.005083622615,2.90314950428198,TRUE
"Natd1","chr11",60914750,"-",0.925070716,3.67124e-23,243.415005493164,12.5432920360565,19.405990452383,TRUE
"Cenpe","chr3",135212537,"+",-0.655882669,3.66784e-23,76.6925833129883,54.1009290822347,1.41758347987728,FALSE
"Pld3","chr7",27553218,"-",1.024486646,3.41067e-23,180.061204833984,67.7672612902323,2.65705299883408,TRUE
"Jmjd6","chr11",116843449,"-",-0.897081847,3.25703e-23,537.849020446777,80.8407576621373,6.6531912367106,TRUE
"Vps35","chr8",85299802,"-",-0.629841182,3.13924e-23,730.246948059082,124.158470446905,5.88157171581271,TRUE
"Uqcc2","chr17",27133916,"-",-0.881026138,3.09987e-23,685.898095336914,50.718949450175,13.5235075405243,TRUE
"Megf8","chr7",25317164,"+",0.955679223,2.46779e-23,1579.19798077393,149.753162507375,10.5453397733497,TRUE
"Tbc1d2b","chr9",90270804,"-",1.026834049,2.41673e-23,544.850077819824,52.8253339500427,10.3141814178608,TRUE
"Paics","chr5",76951307,"+",-0.596544152,2.39882e-23,620.207957763672,88.0683991184235,7.0423439505207,TRUE
"Thbs1","chr2",118111876,"+",2.509987798,2.11807e-23,1545.18663256836,56.0851767501831,27.550713434514,TRUE
"Smg7","chr1",152902646,"-",0.653009624,1.7088e-23,676.895444702148,50.2476457061768,13.4711872604001,TRUE
"Cyfip2","chr11",46312859,"-",1.440734018,1.3387e-23,100.700539672852,17.6630489625931,5.70119801434712,TRUE
"Ptprg","chr14",11553532,"+",0.694500611,1.19751e-23,282.761966796875,40.7721916968028,6.93516720659999,TRUE
"Cct6a","chr5",129786998,"+",-0.666672926,9.39675e-24,1762.26155426025,99.0626444441478,17.7893651451414,TRUE
"Sema5b","chr16",35541145,"+",1.04084416,8.88066e-24,1259.59157623291,64.4392900244395,19.546949939318,TRUE
"Ccdc162","chr10",41716634,"-",1.432167008,8.75814e-24,441.815781860352,61.4422124055227,7.19075314124983,TRUE
"Sik2","chr9",51009073,"-",0.770316573,8.28156e-24,60.0202825927734,84.769228644371,0.708043278824373,FALSE
"Kmt2e","chr5",23434441,"+",0.724866447,7.06988e-24,136.045954162598,57.2253158035278,2.37737358461569,TRUE
"Zyx","chr6",42349630,"+",1.005744047,6.98242e-24,1097.03600860596,92.8468400446574,11.8155449133035,TRUE
"Zdhhc21","chr4",82859958,"-",-0.631194979,6.4461e-24,140.714218078613,35.8739387664795,3.92246357431195,TRUE
"Amot","chrX",145505181,"-",0.770159344,6.16869e-24,1153.38832446289,57.0603187452952,20.2134924904882,TRUE
"Tgfb2","chr1",186705989,"-",1.027399045,5.75495e-24,613.541664123535,52.9629519074758,11.584355516954,TRUE
"Id2","chr12",25097140,"-",-1.148872155,5.68465e-24,0,23.2356788063049,0,FALSE
"Arhgap35","chr7",16614993,"-",0.646214812,5.36795e-24,1008.6733873291,77.5699341856639,13.0034065120494,TRUE
"Rdh11","chr12",79192293,"-",-0.65191848,5.14974e-24,374.125675415039,23.3883399356206,15.9962475509107,TRUE
"Ildr2","chr1",166254139,"+",1.098694729,5.09248e-24,136.379419891357,27.3405133155187,4.98818066498947,TRUE
"Pcnx3","chr19",5688908,"-",0.912429791,4.79231e-24,0,63.6336593564351,0,FALSE
"Ppfibp1","chr6",146888487,"+",-1.025219236,4.2507e-24,540.516138122559,49.1630759741465,10.9943515008459,TRUE
"Pls3","chrX",75875182,"-",0.661423069,4.00731e-24,206.736207275391,20.6071414839427,10.0322602936696,TRUE
"Ngdn","chr14",55015454,"+",-0.978732497,3.28751e-24,781.595701416016,177.241917912801,4.40976779432359,TRUE
"Ap3m2","chr8",22805622,"-",0.820151881,3.06726e-24,203.40179901123,130.021905412674,1.56436562258996,TRUE
"Pcna","chr2",132253314,"-",-0.71777709,3.04475e-24,1380.13187652588,89.0972365525564,15.490176013616,TRUE
"Fam214b","chr4",43046220,"-",0.989664132,2.87204e-24,781.930299987793,147.443528226217,5.30325277341511,TRUE
"1110004F10Rik","chr7",116039397,"+",-0.71288105,2.80945e-24,67.0227817993164,53.0684707724253,1.26294918289113,FALSE
"Lamb2","chr9",108479736,"+",2.174373734,2.69542e-24,231.411533996582,45.7300017026265,5.06038760946057,TRUE
"Eif1ax","chrX",159372178,"+",-0.68235339,2.66378e-24,545.517021606445,20.8824857991536,26.123184129188,TRUE
"Styk1","chr6",131353597,"-",3.623457693,2.54913e-24,697.567382568359,16.4856131709417,42.3137056132025,TRUE
"Lrrc28","chr7",67645268,"-",0.832297537,2.40972e-24,416.80768371582,104.782721576691,3.97782838090112,TRUE
"Tomm70a","chr16",57121703,"+",-0.550597573,2.29027e-24,477.160411499023,101.674230761528,4.69303193075717,TRUE
"Smad3","chr9",63757994,"-",0.973448867,2.18038e-24,898.302866088867,77.2507329292297,11.6284057383871,TRUE
"Ndufb5","chr3",32736990,"+",-0.682595146,2.06824e-24,646.886314697266,117.547186053594,5.50320544808556,TRUE
"Hsd17b7","chr1",169969241,"-",-0.62843297,1.73766e-24,246.749791259766,74.5082458810806,3.31171118500887,TRUE
"Slc29a3","chr10",60752794,"-",1.244178925,1.67623e-24,1191.73530664062,56.1349097983042,21.2298427292855,TRUE
"Sox3","chrX",60893430,"-",0.924134143,1.61974e-24,1053.68752624512,49.6179789034526,21.2360025444688,TRUE
"Parp3","chr9",106476949,"-",2.050689848,1.60096e-24,532.847029907227,152.350081398328,3.49751719865556,TRUE
"Tril","chr6",53820830,"-",0.95801609,1.53504e-24,613.538813476562,37.104136317571,16.5355907553093,TRUE
"Mvk","chr5",114444269,"+",-0.807202518,1.42138e-24,1203.40602972412,97.4513821198146,12.3487836041623,TRUE
"Cct8","chr16",87495873,"-",-0.660145223,1.29922e-24,671.225896820068,65.8654327220917,10.1908674866253,TRUE
"Med21","chr6",146642547,"+",-0.944049772,8.77373e-25,905.305272949219,103.430034042994,8.75282775767915,TRUE
"Cep83","chr10",94688654,"+",-0.826052782,7.34291e-25,178.727063720703,55.5527261110942,3.21725100156715,TRUE
"C2cd3","chr7",100372233,"+",0.786102955,7.24167e-25,1328.11430715942,188.217308199565,7.05628148581978,TRUE
"Hmcn1","chr1",150993435,"-",-0.998596077,7.17414e-25,0,23.3887998914719,0,FALSE
"Mark2","chr19",7341860,"-",0.820878654,6.46075e-25,926.979450073242,91.619419447581,10.1177180085015,TRUE
"Tardbp","chr4",148627019,"-",-0.631167388,6.26004e-25,143.048340179443,86.3401079591115,1.65680057114577,TRUE
"Swi5","chr2",32288075,"-",-0.780846189,5.59076e-25,396.800673828125,96.3358361736933,4.11893112250247,TRUE
"Tcim","chr8",24438984,"-",-1.438920797,5.08012e-25,42.0141819458008,34.1182774893443,1.23142740599734,FALSE
"Ttyh3","chr5",140649031,"-",0.730660378,4.43216e-25,1117.70921398926,80.3909728428523,13.903416944265,TRUE
"Slc43a2","chr11",75531694,"+",1.282231564,4.26512e-25,1404.47235064697,71.7088682905833,19.5857553483577,TRUE
"Uqcrc2","chr7",120635176,"+",-0.607531191,3.50988e-25,735.579934387207,49.2815359681447,14.92607565768,TRUE
"Actl6a","chr3",32706298,"+",-0.804981044,3.11502e-25,0,6.58622263908386,0,FALSE
"Pld1","chr3",27938695,"+",-0.768494215,2.56647e-25,1539.68455322266,46.0900108957291,33.4060357830232,TRUE
"Mlc1","chr15",88979007,"-",0.707401956,2.55637e-25,740.249606628418,132.099077433268,5.60374546902014,TRUE
"Zfand3","chr17",30004733,"+",0.920722179,2.41102e-25,738.915630249023,57.0609310493469,12.9495894416795,TRUE
"Lcorl","chr5",45857615,"-",-0.651061302,1.92071e-25,1037.01582702637,113.166537567774,9.16362600919293,TRUE
"Endod1","chr9",14381507,"-",0.983987468,1.87938e-25,678.561194946289,38.2474464648565,17.7413463554955,TRUE
"Sox12","chr2",152398063,"-",0.846370659,1.66412e-25,1017.34293933105,21.6272694562276,47.0398235611805,TRUE
"Pdia6","chr12",17266545,"+",-0.657658287,1.60987e-25,588.531808776855,81.3967553011576,7.23040871345992,TRUE
"Rpl29","chr9",106429454,"+",-0.710510608,1.49009e-25,648.551836669922,63.5972642440796,10.1977945809249,TRUE
"Tns1","chr1",74124449,"-",1.507193249,1.48864e-25,542.349318725586,23.7015201279322,22.8824698077668,TRUE
"Camsap1","chr2",25983282,"-",0.712663857,1.43614e-25,902.637888061523,95.8123118972778,9.42089664874446,TRUE
"Nuf2","chr1",169531464,"-",-0.687553706,1.41126e-25,198.066932556152,45.7478145453135,4.32953867905462,TRUE
"Bcl2l1","chr2",152831728,"-",0.800994024,1.35306e-25,199.400798828125,64.6702691707611,3.08334573807957,TRUE
"Ripor1","chr8",105605255,"+",1.007771133,1.27876e-25,636.881724243164,32.6863483492533,19.4846398085858,TRUE
"Fmn2","chr1",174501825,"+",0.908651476,9.68335e-26,225.075872955322,24.804463262558,9.07400698708411,TRUE
"Ep300","chr15",81585351,"+",0.718717692,9.65809e-26,979.99531741333,50.2335063438416,19.5087977873851,TRUE
"Ints13","chr6",146577835,"-",-0.732506939,9.2393e-26,855.2877293396,80.9052095222473,10.571479072734,TRUE
"Zc3h4","chr7",16400910,"+",0.806256598,8.60363e-26,220.074227294922,18.8312230141958,11.686666719895,TRUE
"Mxd4","chr5",34187720,"-",0.882172517,8.48734e-26,783.597352905273,227.054019263585,3.45114944649185,TRUE
"Ube2l6","chr2",84798828,"+",1.310516036,8.41161e-26,1063.69395709229,52.9495533917745,20.0888182988438,TRUE
"Cdc42ep1","chr15",78842624,"+",0.893883062,8.0088e-26,1162.39016583252,115.207151820501,10.0895660335705,TRUE
"Acsl3","chr1",78657825,"+",-0.614754522,6.42822e-26,93.3648840332031,66.3401128085454,1.4073669772412,TRUE
"Rfc4","chr16",23127737,"-",-1.032987052,6.1327e-26,397.134990661621,50.7780592705409,7.8209958467637,TRUE
