chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,cpg_score,cpg_name,cpg_length,region_start,region_end,region_length,distanceToTSS,tss_position,strand,geneId,SYMBOL
chr8,110846500,110846804,27.6750190408106,21.9691603813618,1.25972128931652,0.4,both,both,False,CpG:,1430,304,110845724,110847445,1721,0,110846804,*,101943,Sf3b3
chr8,110846996,110847291,27.6750190408106,21.9691603813618,1.25972128931652,0.4,both,exo_only,False,CpG:,1430,295,110845724,110847445,1721,0,110847291,*,102339,Cog4
chr8,110902334,110902546,15.0204879449853,5.12903257473625,2.92852262607392,0.2,both,both,False,CpG:,1431,212,110900535,110902805,2270,0,110902546,*,234730,Fcsk
chr8,110919886,110920296,58.9997551222841,41.5133067843558,1.42122513700879,0.2,both,both,False,CpG:,1431,410,110917617,110922112,4495,0,110920296,*,20444,St3gal2
chr8,110997501,110997883,21.5867165844357,14.6771502409445,1.47077029464588,1,both,both,False,CpG:,1431,382,110996890,110998454,1564,0,110997883,*,13680,Ddx19a
chr8,111027645,111027897,15.7552696498631,4.9585780722556,3.17737654228285,0.2,both,exo_only,False,CpG:,1432,252,111026438,111028327,1889,0,111027897,*,234733,Ddx19b
chr8,111033836,111034144,26.2433606110621,31.4435488287665,0.834618279061842,1,both,both,False,CpG:,1432,308,111033032,111035792,2760,0,111034144,*,234734,Aars1
chr8,111056217,111057295,23.5928155043153,10.8036171495714,2.18378855689562,0.1,both,both,False,CpG:,1432,1078,111055236,111058214,2978,0,111057295,*,72544,Exosc6
chr8,111094313,111095040,9.76621789090891,13.2604468298054,0.736492368338407,0.7,both,exo_only,False,CpG:,1432,727,111093529,111095523,1994,0,111095040,*,319518,Pdpr
chr8,111145224,111146010,12.578022097658,14.7253678073216,0.854173713162127,1,both,both,False,CpG:,1432,786,111143882,111147535,3653,0,111146010,*,434350,9430091E24Rik
chr8,111258374,111259381,22.23430200919,26.485612156924,0.839486052935252,0.4,both,both,False,CpG:,1433,1007,111258069,111260630,2561,0,111259381,*,20340,Glg1
chr8,111299505,111300477,31.1694353106732,23.6688891364551,1.3168947275462,0.7,both,both,False,CpG:,1434,972,111298908,111302195,3287,0,111300477,*,234736,Rfwd3
chr8,111337878,111338111,20.125843184413,7.19253709260502,2.79815632860695,0.4,both,exo_only,False,CpG:,1434,233,111337560,111339014,1454,66,111338177,*,74568,Mlkl
chr8,111393455,111393988,13.4826434767601,10.6639864215561,1.26431551427207,0.8,both,both,False,CpG:,1434,533,111393539,111394725,1186,0,111393988,*,338521,Fa2h
chr8,111536202,111537629,10.2061594390627,8.36131375608636,1.22064064772518,1,both,both,False,CpG:,1435,1427,111534222,111538689,4467,0,111537629,*,170737,Znrf1
chr8,111643371,111643976,37.5858316133619,34.5891331477812,1.08663699239808,1,both,both,False,CpG:,1436,605,111642448,111644546,2098,0,111643976,*,22640,Zfp1
chr8,111731736,111732325,35.1358293459716,23.3536702669602,1.5045099525825,0.2,both,both,False,CpG:,1437,589,111724981,111735363,10382,0,111732325,*,12927,Bcar1
chr8,111743475,111743973,54.5490187606986,28.6162538298491,1.90622501061965,0.1,both,both,False,CpG:,1437,498,111741714,111746670,4956,0,111743973,*,12927,Bcar1
chr8,111853762,111854484,27.599296551935,32.55398635841,0.847800826850349,1,both,both,False,CpG:,1438,722,111852295,111855849,3554,0,111854484,*,23837,Cfdp1
chr8,111876410,111876854,16.7411999647099,12.2372978637072,1.36804710902398,0.4,both,both,False,CpG:,1438,444,111874568,111881804,7236,0,111876854,*,66817,Tmem170
chr8,111933341,111933810,34.398279867609,18.0682029446134,1.90380194273078,0.2,both,both,False,CpG:,1438,469,111931571,111934650,3079,0,111933810,*,234740,Tmem231
chr8,111940594,111941295,31.820155559938,18.8993760264784,1.68366169948454,0.1,both,both,False,CpG:,1439,701,111939845,111942963,3118,0,111941295,*,93739,Gabarapl2
chr8,111992147,111992408,28.7660113405171,20.9256992885373,1.37467383736488,0.7,both,both,False,CpG:,1439,261,111989622,111993082,3460,0,111992408,*,30947,Adat1
chr8,112011357,112012214,31.9004507063889,17.6281568724415,1.80963052105916,0.4,both,both,False,CpG:,1439,857,112010130,112013546,3416,0,112012214,*,57321,Terf2ip
chr8,113635237,113635799,275.879184005284,170.071980315502,1.62213189670337,0.2,both,both,False,CpG:,1451,562,113634677,113636899,2222,0,113635799,*,270096,Mon1b
chr8,114439551,114440094,72.58283656932,58.0068503173938,1.25128042933156,0.4,both,both,False,CpG:,1458,543,114438208,114440680,2472,0,114440094,*,80707,Wwox
chr8,115705738,115707525,28.7547392555222,26.6717747033109,1.07809621127134,1,both,both,False,CpG:,1467,1787,115705295,115709678,4383,269,115707794,*,17132,Maf
chr8,115708035,115708273,28.7547392555222,26.6717747033109,1.07809621127134,1,both,both,False,CpG:,1467,238,115705295,115709678,4383,-241,115708032,*,17132,Maf
chr8,116733196,116733515,11.3717892328299,5.08843714110161,2.2348294608918,0.4,both,exo_only,False,CpG:,1475,319,116730923,116735169,4246,-205,116733310,*,75796,Cdyl2
chr8,116921124,116922036,93.4758125687999,51.2000386632707,1.82569808557306,0.2,both,both,False,CpG:,1477,912,116919189,116922736,3547,0,116922036,*,66531,Cmc2
chr8,116943452,116944047,24.0326249520771,7.96025474954753,3.01907736727184,1,both,exo_only,False,CpG:,1477,595,116943617,116945233,1616,59,116944106,*,234776,Atmin
chr8,116978661,116979149,37.1984869535134,23.7778387042253,1.56441833996053,0.4,both,both,False,CpG:,1477,488,116976845,116981463,4618,0,116979149,*,69528,1700030J22Rik
chr8,116993059,116993625,90.1345333418782,18.694083402939,4.82155403926932,0.1,both,both,False,CpG:,1477,566,116992058,116994975,2917,0,116993625,*,68133,Gcsh
chr8,117157620,117158649,24.0469787086047,5.84929080451424,4.11109303884262,0.1,both,both,False,CpG:,1478,1029,117156934,117161665,4731,0,117158649,*,209239,Gan
chr8,117498196,117498881,12.2933143326631,5.91185851654355,2.07943310860061,0.7,both,endo_only,False,CpG:,1481,685,117497088,117499715,2627,0,117498881,*,234779,Plcg2
chr8,117801706,117802285,64.0386259881901,35.3603947293717,1.81102689826585,0.2,both,both,False,CpG:,1483,579,117800626,117804021,3395,0,117802285,*,68533,Mphosph6
chr8,118283568,118284585,26.423433165392,12.603152780907,2.09657326422496,0.2,both,both,False,CpG:,1487,1017,118282887,118290441,7554,0,118284585,*,12554,Cdh13
chr8,119344460,119344778,29.2205712322485,16.884837482749,1.73058054376317,0.2,both,both,False,CpG:,1495,318,119341902,119346086,4184,0,119344778,*,68196,Hsbp1
chr8,119394549,119395469,17.5810605595272,14.9723203684545,1.17423753478914,0.7,both,both,False,CpG:,1495,920,119390544,119396537,5993,0,119395469,*,56690,Mlycd
chr8,119446598,119447443,12.0988231020159,11.8506753410214,1.02093954596288,1,both,endo_only,False,CpG:,1496,845,119443804,119446883,3079,0,119447443,*,117148,Necab2
chr8,119558397,119558932,23.7064255677372,16.682608238533,1.42102633046197,0.7,both,both,False,CpG:,1497,535,119556984,119560232,3248,0,119558932,*,56453,Mbtps1
chr8,119574408,119575505,14.4951018484305,12.2404300787972,1.18419873771746,0.7,both,both,False,CpG:,1497,1097,119572936,119576085,3149,0,119575505,*,68270,Dnaaf1
chr8,119605020,119605289,6.12429882555664,7.09867521493781,0.86273827723083,0.8,both,endo_only,False,CpG:,1497,269,119603141,119605384,2243,0,119605289,*,21341,Taf1c
chr8,119612563,119612847,13.9031602112666,6.87952173441251,2.02094865718946,0.2,both,endo_only,False,CpG:,1497,284,119612375,119617346,4971,0,119612847,*,75773,Adad2
chr8,119632939,119633397,7.95494489572413,8.77248167811291,0.906806669721691,1,both,endo_only,False,CpG:,1497,458,119630730,119634035,3305,1949,119635346,*,66733,Kcng4
chr8,119840183,119840679,13.6746125301316,27.6140178215586,0.495205464793161,0.4,both,both,False,CpG:,1499,496,119837804,119841035,3231,0,119840679,*,72042,Cotl1
chr8,119862194,119862489,36.1319432318037,22.8623816313266,1.5804102920885,0.2,both,both,False,CpG:,1499,295,119860996,119863403,2407,0,119862489,*,234796,Klhl36
chr8,119910682,119911497,15.7049250378762,19.3979409108555,0.809618150196931,0.4,both,both,False,CpG:,1499,815,119909256,119911669,2413,0,119911497,*,108148,Galnt2
chr8,119992170,119992439,21.0685903334126,13.154217500235,1.60166048136548,0.4,both,both,False,CpG:,1500,269,119989493,119993829,4336,0,119992439,*,78892,Crispld2
chr8,120100983,120101870,17.5661159209955,8.06859265986187,2.17709787338505,0.2,both,both,False,CpG:,1501,887,120099372,120102904,3532,0,120101870,*,102193,Zdhhc7
chr8,120113643,120114695,41.5702190337086,22.9085381039524,1.81461684045812,0.1,both,both,False,CpG:,1501,1052,120112427,120115704,3277,0,120114695,*,234797,6430548M08Rik
chr8,120228798,120230336,23.1509753171263,9.13176639608405,2.5352132668499,0.1,both,exo_only,False,CpG:,1502,1538,120225715,120235501,9786,342,120230678,*,382034,Gse1
chr8,120487474,120489709,23.2051204689361,11.6297486347186,1.99532433570072,0.1,both,exo_only,False,CpG:,1504,2235,120482398,120491378,8980,0,120489709,*,382034,Gse1
chr8,120535770,120538261,29.9408774669538,23.1153057637017,1.29528364335852,0.4,both,both,False,CpG:,1504,2491,120531111,120541426,10315,0,120538261,*,382034,Gse1
chr8,120538682,120538922,29.9408774669538,23.1153057637017,1.29528364335852,0.4,both,both,False,CpG:,1504,240,120531111,120541426,10315,0,120538922,*,102466849,Mir7687
chr8,120588874,120589537,133.433370775404,105.124639322452,1.26928731109479,1,both,both,False,CpG:,1505,663,120588315,120590495,2180,0,120589537,*,272551,Gins2
chr8,120633711,120634631,45.1466386366362,25.0451544938941,1.80260970830277,0.2,both,both,False,CpG:,1505,920,120630497,120635481,4984,0,120634631,*,68918,1190005I06Rik
chr8,120667661,120668809,21.621552485477,8.40386382339081,2.57281090458616,0.1,both,both,False,CpG:,1505,1148,120664047,120672498,8451,0,120668809,*,105734727,Gm27021
chr8,120736000,120736485,15.2249056309757,8.01750663965698,1.89895765794178,0.4,both,both,False,CpG:,1506,485,120732956,120739307,6351,0,120736485,*,15900,Irf8
chr8,121108015,121108587,8.363829197796,5.91146111053738,1.41484973704507,0.7,both,both,False,CpG:,1508,572,121106012,121110675,4663,0,121108587,*,234814,Mthfsd
chr8,121578450,121579129,28.7292935257118,30.855695638371,0.93108558829525,1,both,both,False,CpG:,1512,679,121576730,121581527,4797,0,121579129,*,76454,Fbxo31
chr8,121590237,121590909,20.1903667615152,9.60920484443726,2.1011485433369,0.4,both,exo_only,False,CpG:,1512,672,121589913,121594868,4955,0,121590909,*,67443,Map1lc3b
chr8,121651371,121653286,23.7960489961822,17.4581871978031,1.36303092220116,0.7,both,both,False,CpG:,1513,1915,121648934,121656370,7436,0,121653286,*,142682,Zcchc14
chr8,121752998,121753739,9.67185957871556,4.87282944737895,1.98485493554837,0.7,both,exo_only,False,CpG:,1513,741,121751504,121755131,3627,0,121753739,*,57340,Jph3
chr8,121829172,121829710,30.4084850279795,15.6011152832145,1.94912251309985,0.4,both,both,False,CpG:,1514,538,121829181,121830746,1565,0,121829710,*,234825,Klhdc4
chr8,121906790,121908048,29.6808785323063,55.3982676079109,0.535772684127543,0.1,both,both,False,CpG:,1515,1258,121897053,121911045,13992,0,121908048,*,20539,Slc7a5
chr8,121950374,121951234,59.1088839986152,62.4873092547259,0.945934217741098,1,both,both,False,CpG:,1515,860,121947021,121953473,6452,0,121951234,*,53325,Banp
chr8,122281252,122281509,51.4351027212331,41.3998899338954,1.24239708857587,0.2,both,both,False,CpG:,1517,257,122280701,122285395,4694,-632,122280877,*,22761,Zfpm1
chr8,122281748,122282240,51.4351027212331,41.3998899338954,1.24239708857587,0.2,both,both,False,CpG:,1517,492,122280701,122285395,4694,0,122282240,*,22761,Zfpm1
chr8,122282660,122282861,51.4351027212331,41.3998899338954,1.24239708857587,0.2,both,exo_only,False,CpG:,1517,201,122280701,122285395,4694,519,122283380,*,22761,Zfpm1
chr8,122284239,122284653,52.9502104443471,44.348250366123,1.19396391080165,0.2,both,both,False,CpG:,1517,414,122281099,122285395,4296,2098,122286751,*,22761,Zfpm1
chr8,122335818,122337183,16.6401245146812,9.96379391764055,1.67005908113178,0.4,both,both,False,CpG:,1518,1365,122334128,122339166,5038,1187,122338370,*,22761,Zfpm1
chr8,122376387,122377141,20.609396377464,4.65286602032764,4.4293982004693,0.1,both,both,False,CpG:,1518,754,122374726,122377320,2594,0,122377141,*,76014,Zc3h18
chr8,122432595,122432969,21.3415879719992,10.9159630219401,1.95508064007771,0.7,both,exo_only,False,CpG:,1519,374,122431784,122434236,2452,0,122432969,*,13057,Cyba
chr8,122443405,122443853,76.8313992213104,55.3292084943647,1.38862277831312,0.2,both,both,False,CpG:,1519,448,122442248,122446355,4107,0,122443853,*,192156,Mvd
chr8,122550733,122551714,22.813154884872,10.7819145901548,2.11587234290496,0.4,both,exo_only,False,CpG:,1519,981,122548373,122553600,5227,0,122551714,*,234839,Piezo1
chr8,122567678,122568383,31.0839100367247,17.7254562804694,1.75363102336463,0.1,both,both,False,CpG:,1520,705,122566887,122569928,3041,0,122568383,*,67177,Cdt1
chr8,122576478,122576995,13.9335764073015,13.0784461697398,1.06538469681056,1,both,both,False,CpG:,1520,517,122571622,122578606,6984,0,122576995,*,11821,Aprt
chr8,122611817,122612047,26.0781056902223,28.1504322984852,0.926383844258962,0.7,both,both,False,CpG:,1520,230,122609146,122613405,4259,171,122612218,*,59005,Trappc2l
chr8,122677783,122678923,5.26427838537428,14.7070225329716,0.357943178068322,0.2,both,endo_only,False,CpG:,1520,1140,122676902,122679173,2271,0,122678923,*,12398,Cbfa2t3
chr8,122775376,122775877,24.9425685519542,21.5306126239688,1.158469988178,0.7,both,exo_only,False,CpG:,1521,501,122775179,122775996,817,0,122775877,*,257633,Acsf3
chr8,123041287,123042967,37.8737851897328,38.4935303667441,0.983900017194923,1,both,both,False,CpG:,1523,1680,123039539,123043457,3918,0,123042967,*,100503178,2810013P06Rik
chr8,123065281,123065881,18.6166999334697,9.40783214692612,1.97885120001343,0.4,both,both,False,CpG:,1523,600,123063654,123067064,3410,0,123065881,*,234847,Spg7
chr8,123102219,123102897,25.2233253364403,26.2501325788469,0.960883731184122,1,both,both,False,CpG:,1524,678,123097068,123104828,7760,0,123102897,*,270106,Rpl13
chr8,123117316,123117626,21.0639441195858,2.64794551727304,7.95482534749365,0.1,both,exo_only,False,CpG:,1524,310,123116487,123118995,2508,0,123117626,*,102278,Cpne7
chr8,123212424,123213077,14.9144056263722,10.8035966026174,1.38050375027506,0.7,both,both,False,CpG:,1525,653,123210076,123215258,5182,0,123213077,*,234852,Chmp1a
chr8,123224770,123225220,13.0266535737531,10.3167423953395,1.26267120710872,1,both,both,False,CpG:,1525,450,123224209,123226722,2513,0,123225220,*,234854,Cdk10
chr8,123235591,123235800,27.0683484244266,14.7958369281604,1.8294570665961,0.1,both,exo_only,False,CpG:,1525,209,123234744,123238098,3354,407,123236207,*,78779,Spata2l
chr8,123236124,123236335,27.0683484244266,14.7958369281604,1.8294570665961,0.1,both,both,False,CpG:,1525,211,123234744,123238098,3354,0,123236335,*,78779,Spata2l
chr8,123253814,123254955,25.4356894716742,23.8464300521747,1.06664559080845,1,both,both,False,CpG:,1525,1141,123253076,123258179,5103,0,123254955,*,57247,Zfp276
chr8,123318347,123318618,37.8289724385906,23.2553034565915,1.62668152274179,0.4,both,both,False,CpG:,1525,271,123318331,123320941,2610,0,123318618,*,14087,Fanca
chr8,123373476,123374433,46.9791380546708,58.4666002158687,0.803520948391317,0.4,both,both,False,CpG:,1526,957,123372137,123377626,5489,0,123374433,*,66855,Tcf25
chr8,123411354,123411758,14.2104123665395,9.85752512043099,1.44158013222676,1,both,both,False,CpG:,1526,404,123409357,123412509,3152,0,123411758,*,22152,Tubb3
chr8,123442953,123443317,29.6893250762829,23.5379954823406,1.2613361702171,0.7,both,both,False,CpG:,1526,364,123441162,123444511,3349,0,123443317,*,23854,Def8
chr8,123477594,123478220,13.9042433110527,15.8699294260703,0.876137690203683,0.4,both,endo_only,False,CpG:,1527,626,123475736,123479500,3764,0,123478220,*,114896,Afg3l1
chr8,123653659,123654543,10.1983007330633,12.5903282684736,0.810010709458622,1,both,both,False,CpG:,1528,884,123651882,123656451,4569,0,123654543,*,69581,Rhou
chr8,123805984,123806291,17.6798863559382,25.4882217047279,0.693649269091951,0.4,both,both,False,CpG:,1529,307,123804988,123807301,2313,0,123806291,*,19341,Rab4a
chr8,123858992,123859990,21.9007353619694,17.6470294942327,1.24104373311819,0.7,both,both,False,CpG:,1529,998,123858348,123861001,2653,0,123859990,*,73420,Ccsap
chr8,123891877,123892617,13.6769847953295,6.54388168722075,2.09004157609369,0.4,both,both,False,CpG:,1530,740,123889187,123892769,3582,2134,123894751,*,11459,Acta1
chr8,123948848,123949584,8.44676449996137,10.2144156801652,0.826945443033389,1,both,both,False,CpG:,1530,736,123946956,123950528,3572,0,123949584,*,234865,Nup133
chr8,123982413,123983227,24.7926777641829,16.4007232759584,1.51168197566787,0.4,both,both,False,CpG:,1530,814,123981291,123984189,2898,0,123983227,*,56199,Abcb10
chr8,124020780,124021661,15.6017823892861,16.856943451595,0.925540412120792,0.7,both,both,False,CpG:,1531,881,124019137,124022974,3837,0,124021661,*,102162,Taf5l
chr8,124231176,124232486,15.3213080316913,9.85297612647478,1.55499291128121,0.4,both,exo_only,False,CpG:,1532,1310,124230043,124232694,2651,0,124232486,*,108148,Galnt2
chr8,124433751,124434782,14.2931513038875,22.0227903369608,0.64901636373931,0.4,both,both,False,CpG:,1534,1031,124433542,124435710,2168,0,124434782,*,209966,Pgbd5
chr8,124520634,124521036,17.706201836248,11.5070675075589,1.53872407758248,1,both,both,False,CpG:,1535,402,124519427,124522582,3155,0,124521036,*,76332,Cog2
chr8,124662804,124663630,19.6275631293723,11.0391785416294,1.77799127492644,0.4,both,both,False,CpG:,1536,826,124656320,124664349,8029,0,124663630,*,69551,2310022B05Rik
chr8,124721639,124722407,22.0655803840718,13.6095151767503,1.62133478654459,0.4,both,both,False,CpG:,1536,768,124720514,124723806,3292,0,124722407,*,234875,Ttc13
chr8,124751248,124752045,19.1189756140113,6.75929599684296,2.82854540220477,0.4,both,exo_only,False,CpG:,1536,797,124749484,124753004,3520,0,124752045,*,69627,Fam89a
chr8,124792292,124794928,15.0737764248477,12.9033113128923,1.16820993149153,1,both,both,False,CpG:,1537,2636,124791677,124794885,3208,0,124794928,*,330863,Trim67
chr8,124862770,124863555,24.3794729184337,10.0811608470802,2.41832000185721,0.1,both,both,False,CpG:,1537,785,124861324,124863955,2631,0,124863555,*,14712,Gnpat
chr8,124896710,124898512,30.3674781929145,8.57714820914634,3.54050990520739,0.2,both,both,False,CpG:,1537,1802,124896376,124898958,2582,0,124898512,*,102058,Exoc8
chr8,124948141,124949698,20.5112177404864,6.44159913967396,3.18418102333586,0.4,both,both,False,CpG:,1538,1557,124948351,124950671,2320,0,124949698,*,112405,Egln1
chr8,125012729,125013474,24.8072793738543,16.1875076024644,1.53249530335835,0.7,both,both,False,CpG:,1538,745,125012203,125013711,1508,0,125013474,*,53424,Tsnax
chr8,125054030,125054784,13.697929901474,21.2405405548287,0.644895541434798,0.7,both,both,False,CpG:,1539,754,125051842,125055914,4072,0,125054784,*,244667,Disc1
chr8,125569223,125570454,21.1003014402266,21.0098979997635,1.0043028976373,1,both,both,False,CpG:,1543,1231,125567723,125571573,3850,0,125570454,*,244668,Sipa1l2
